  Frame #         RMSD         rGyr      intraHB        MolSA         SASA          PSA
     2522        0.968        5.130            3      600.153      765.821      609.388
     2523        0.806        5.130            3      602.656      790.448      616.768
     2524        0.717        5.143            3      597.140      803.481      613.096
     2525        0.802        5.085            3      591.051      781.134      600.681
     2526        0.829        5.150            4      595.521      806.843      590.539
     2527        0.766        5.117            4      599.722      817.512      609.165
     2528        0.791        5.164            4      596.674      766.983      619.865
     2529        0.855        5.166            3      608.123      776.242      619.921
     2530        0.720        5.140            3      596.483      776.343      609.911
     2531        0.807        5.171            3      609.825      737.975      614.439
     2532        0.889        5.129            3      603.298      725.536      618.431
     2533        0.927        5.091            6      592.402      712.993      589.766
     2534        0.605        5.199            3      615.158      750.388      612.944
     2535        0.588        5.163            4      608.529      747.465      604.544
     2536        0.653        5.152            3      607.878      742.764      617.167
     2537        0.916        5.091            3      596.919      720.304      578.312
     2538        0.722        5.079            3      590.238      716.797      595.543
     2539        0.773        5.148            4      610.550      731.131      630.400
     2540        0.875        5.084            4      594.100      685.668      599.038
     2541        0.787        5.132            4      596.281      709.398      591.765
     2542        0.690        5.067            3      590.371      702.970      610.204
     2543        0.775        5.123            0      603.707      691.441      608.787
     2544        0.652        5.140            2      603.309      718.425      617.589
     2545        0.580        5.166            4      609.678      698.625      607.606
     2546        0.599        5.169            4      606.794      720.330      621.548
     2547        0.596        5.138            4      605.756      692.929      600.124
     2548        0.731        5.179            3      608.823      700.784      625.272
     2549        0.679        5.151            5      602.881      696.832      613.890
     2550        0.838        5.150            1      598.722      675.853      609.949
     2551        0.713        5.170            3      602.011      690.828      608.199
     2552        0.711        5.159            4      601.634      692.304      600.651
     2553        0.854        5.133            5      597.358      676.866      598.411
     2554        0.703        5.115            4      598.356      690.005      608.151
     2555        0.781        5.183            3      610.059      736.406      609.354
     2556        0.752        5.171            4      605.290      724.641      624.777
     2557        0.649        5.148            3      607.003      709.874      607.581
     2558        0.646        5.117            4      599.326      755.280      603.935
     2559        0.867        5.160            2      604.049      705.492      621.271
     2560        0.672        5.053            4      596.814      697.653      604.611
     2561        0.746        5.139            8      599.192      730.305      604.351
     2562        0.724        5.074            4      588.414      707.787      592.279
     2563        0.801        5.089            6      589.833      711.697      582.360
     2564        0.734        5.083            6      585.720      693.321      600.106
     2565        0.947        5.131            6      603.403      744.249      595.388
     2566        0.786        5.057            5      590.619      714.515      585.617
     2567        0.767        5.138            4      598.581      707.003      604.644
     2568        0.594        5.090            6      597.249      694.339      597.631
     2569        0.726        5.129            5      597.515      702.588      620.947
     2570        0.790        5.128            3      598.346      718.584      606.952
     2571        0.924        5.139            4      598.574      683.034      619.666
     2572        0.700        5.115            4      599.627      686.372      607.295
     2573        0.742        5.113            4      595.964      686.266      598.163
     2574        0.851        5.059            3      594.663      675.419      591.510
     2575        0.864        5.200            2      609.228      681.373      616.695
     2576        0.727        5.177            4      615.132      709.978      621.841
     2577        0.717        5.132            2      607.107      687.585      626.474
     2578        0.752        5.171            3      613.660      688.524      634.857
     2579        0.819        5.129            3      605.176      711.079      610.267
     2580        0.866        5.184            4      606.629      726.944      634.653
     2581        0.843        5.124            4      599.476      708.427      592.188
     2582        0.753        5.234            4      617.436      734.153      613.162
     2583        0.864        5.146            2      608.422      730.185      624.698
     2584        0.743        5.162            3      611.832      720.310      614.705
     2585        0.886        5.213            4      615.295      735.098      631.119
     2586        0.678        5.166            2      611.696      729.101      624.813
     2587        0.881        5.081            4      594.254      713.623      605.854
     2588        0.702        5.202            4      615.144      748.084      622.784
     2589        0.576        5.180            4      606.778      754.864      612.607
     2590        0.665        5.134            3      605.806      763.853      628.000
     2591        0.749        5.135            4      606.460      744.674      603.654
     2592        0.813        5.115            4      598.352      742.323      616.973
     2593        0.636        5.173            3      612.247      759.748      605.050
     2594        0.619        5.246            4      624.294      837.602      628.984
     2595        0.725        5.158            3      609.018      796.395      611.099
     2596        0.719        5.126            3      602.142      792.217      619.112
     2597        0.860        5.155            6      600.000      805.459      600.595
     2598        0.687        5.101            4      597.305      783.906      596.297
     2599        0.739        5.151            4      604.220      756.320      614.131
     2600        0.647        5.117            4      594.740      738.432      604.403
     2601        0.788        5.179            3      606.673      762.232      608.725
     2602        0.677        5.137            4      603.807      780.540      618.525
     2603        0.767        5.140            4      606.262      811.174      606.347
     2604        0.690        5.139            4      604.628      792.528      615.091
     2605        0.841        5.142            4      608.120      837.847      606.872
     2606        0.891        5.172            3      607.269      814.961      608.191
     2607        0.597        5.166            4      602.857      810.299      620.066
     2608        0.623        5.168            4      611.626      805.368      615.022
     2609        0.611        5.246            4      617.972      821.503      625.640
     2610        0.732        5.173            4      605.412      792.259      613.843
     2611        0.596        5.217            3      610.956      814.165      618.893
     2612        0.705        5.130            4      602.134      800.590      597.567
     2613        0.956        5.112            4      595.695      782.613      599.832
     2614        0.792        5.170            4      607.037      801.850      619.055
     2615        0.581        5.161            3      608.084      819.090      611.612
     2616        0.672        5.218            4      618.131      823.942      626.259
     2617        0.766        5.134            4      605.537      814.778      606.396
     2618        0.575        5.180            5      613.947      824.890      631.435
     2619        0.778        5.201            3      609.657      796.684      631.468
     2620        0.900        5.170            3      606.956      815.464      632.386
     2621        0.769        5.153            2      601.594      737.991      621.633
     2622        0.988        5.144            2      604.920      782.372      609.058
     2623        0.783        5.198            6      611.633      788.618      614.646
     2624        0.647        5.084            6      593.017      772.703      600.773
     2625        0.657        5.161            4      607.168      781.662      614.538
     2626        0.932        5.084            3      600.553      789.039      606.445
     2627        0.611        5.228            4      619.055      794.612      637.807
     2628        0.722        5.104            5      599.914      763.829      597.916
     2629        0.600        5.135            5      599.826      781.009      625.665
     2630        0.668        5.194            3      615.338      786.090      618.552
     2631        0.770        5.159            5      604.420      775.152      596.101
     2632        0.724        5.174            5      608.478      802.679      627.398
     2633        0.785        5.201            4      613.798      836.036      642.995
     2634        0.726        5.169            4      617.836      847.942      620.343
     2635        0.652        5.179            4      618.483      822.180      626.501
     2636        0.703        5.184            3      613.032      811.582      628.389
     2637        0.666        5.149            4      604.034      795.425      608.204
     2638        0.770        5.197            5      604.025      795.336      631.730
     2639        0.728        5.158            5      607.440      801.325      622.843
     2640        0.773        5.178            3      607.188      777.210      597.793
     2641        0.624        5.181            3      613.405      772.955      617.708
     2642        0.640        5.159            3      604.711      699.005      608.195
     2643        0.663        5.174            3      616.199      721.463      604.627
     2644        0.679        5.131            4      604.177      707.647      590.490
     2645        0.721        5.142            4      607.304      700.495      611.043
     2646        0.616        5.063            3      592.235      659.955      609.253
     2647        0.637        5.113            4      597.461      748.901      613.443
     2648        0.667        5.127            3      601.103      705.667      607.456
     2649        0.572        5.153            4      604.819      735.609      605.049
     2650        0.586        5.153            3      608.018      769.311      623.762
     2651        0.563        5.109            3      597.924      698.380      611.829
     2652        0.675        5.156            3      604.512      728.975      591.801
     2653        0.726        5.105            2      600.809      713.895      605.260
     2654        0.919        5.230            1      616.697      744.148      634.826
     2655        1.009        5.139            2      602.178      749.222      589.092
     2656        0.550        5.135            3      602.583      681.657      602.284
     2657        0.790        5.128            4      608.237      707.984      618.633
     2658        0.606        5.198            4      614.357      747.706      632.029
     2659        0.654        5.184            4      611.311      741.900      608.764
     2660        0.848        5.161            2      604.347      740.807      606.197
     2661        0.667        5.125            5      604.471      776.351      617.083
     2662        0.788        5.094            5      600.318      781.725      610.898
     2663        0.741        5.184            4      614.399      757.547      618.101
     2664        0.549        5.169            3      606.041      776.312      607.716
     2665        0.779        5.135            4      605.554      832.394      600.515
     2666        1.010        5.107            2      600.719      773.088      594.993
     2667        1.084        5.106            4      595.921      774.901      607.432
     2668        0.690        5.140            5      605.250      838.529      604.569
     2669        0.737        5.142            5      606.214      941.459      601.013
     2670        0.651        5.135            3      607.232      822.962      620.169
     2671        0.709        5.217            5      612.869      829.100      617.973
     2672        0.842        5.172            3      610.410      821.455      616.463
     2673        0.722        5.128            7      605.403      831.611      594.233
     2674        0.815        5.106            4      600.502      825.212      598.099
     2675        0.637        5.218            5      616.367      868.122      616.709
     2676        0.808        5.115            4      598.702      832.213      609.486
     2677        0.682        5.181            4      612.949      854.095      633.390
     2678        0.809        5.154            4      612.878      879.903      609.819
     2679        0.748        5.133            4      606.390      915.312      628.200
     2680        0.769        5.149            3      606.829      926.833      622.017
     2681        0.586        5.141            4      608.313      952.154      613.737
     2682        0.852        5.158            5      605.490      935.479      624.116
     2683        0.626        5.159            3      608.320      937.756      620.210
     2684        0.561        5.213            5      617.083      960.630      627.206
     2685        0.888        5.111            3      597.348      934.461      611.835
     2686        0.896        5.191            3      615.040      955.913      624.895
     2687        0.984        5.172            4      605.171      943.798      615.541
     2688        0.672        5.176            2      607.196      948.031      612.341
     2689        0.845        5.126            5      601.154      934.821      616.778
     2690        0.887        5.154            4      604.584      942.603      613.564
     2691        0.760        5.198            3      611.747      953.112      632.599
     2692        0.722        5.144            3      601.328      897.921      600.876
     2693        0.961        5.145            5      601.177      938.953      612.816
     2694        0.694        5.161            4      601.787      932.148      599.540
     2695        0.671        5.113            4      601.194      944.358      616.115
     2696        0.773        5.153            3      609.704      944.192      607.626
     2697        0.764        5.105            1      599.947      933.707      607.660
     2698        0.789        5.179            3      611.833      949.839      636.046
     2699        0.798        5.191            2      605.907      937.441      617.834
     2700        1.021        5.161            5      601.977      918.791      605.348
     2701        0.744        5.112            4      599.869      941.604      601.668
     2702        0.710        5.162            3      598.923      931.389      598.453
     2703        0.718        5.111            3      595.754      937.506      605.365
     2704        0.890        5.144            3      605.619      944.222      609.622
     2705        0.732        5.135            5      602.412      935.134      600.576
     2706        0.691        5.128            5      600.387      938.419      594.884
     2707        0.671        5.073            6      594.319      928.790      606.531
     2708        0.727        5.102            4      603.343      945.252      606.630
     2709        1.127        5.125            6      593.109      936.787      577.672
     2710        0.825        5.096            5      591.366      917.166      576.361
     2711        0.951        5.089            7      592.323      931.659      584.362
     2712        0.709        5.109            5      591.581      916.278      584.792
     2713        0.700        5.083            5      587.714      914.811      591.141
     2714        0.721        5.085            4      591.146      926.139      571.439
     2715        0.809        5.121            6      596.525      942.970      592.645
     2716        0.760        5.070            5      579.510      910.921      571.049
     2717        0.743        5.138            6      602.131      932.238      593.590
     2718        0.580        5.214            4      617.158      952.525      631.792
     2719        0.690        5.114            4      594.801      927.047      606.615
     2720        0.702        5.163            3      607.112      943.190      610.613
     2721        0.749        5.140            4      608.149      949.105      606.649
     2722        0.660        5.158            4      605.743      942.701      618.479
     2723        0.641        5.179            4      605.910      946.749      622.344
     2724        0.614        5.128            6      599.071      928.012      595.862
     2725        0.724        5.158            4      601.912      901.775      616.383
     2726        0.666        5.159            4      605.709      901.034      598.086
     2727        0.752        5.164            4      606.576      891.067      616.085
     2728        0.617        5.178            3      616.123      916.062      633.168
     2729        0.895        5.169            4      606.994      904.922      625.761
     2730        0.605        5.142            4      602.105      912.516      616.067
     2731        0.873        5.163            5      604.922      921.026      588.697
     2732        0.588        5.182            3      610.204      938.564      605.108
     2733        0.617        5.128            4      601.282      932.040      611.798
     2734        0.522        5.137            2      603.950      933.590      608.075
     2735        0.819        5.168            4      603.835      941.499      617.370
     2736        0.446        5.160            3      606.420      956.548      621.564
     2737        0.889        5.179            3      607.290      943.815      615.319
     2738        0.667        5.173            3      607.753      946.130      601.538
     2739        0.867        5.140            4      601.276      935.167      605.896
     2740        0.899        5.186            3      607.590      894.122      601.334
     2741        0.863        5.197            5      608.414      898.682      613.865
     2742        0.630        5.211            4      616.320      953.754      612.278
     2743        0.553        5.183            2      614.368      956.870      624.134
     2744        0.590        5.151            3      609.231      882.256      600.317
     2745        0.955        5.121            5      598.154      918.401      602.787
     2746        1.023        5.136            3      597.281      932.978      616.968
     2747        0.720        5.111            4      592.008      922.938      589.286
     2748        0.569        5.146            4      604.248      945.650      610.492
     2749        0.651        5.098            3      596.585      925.559      608.597
     2750        0.777        5.181            5      607.158      945.109      614.972
     2751        0.642        5.163            4      606.169      948.000      607.343
     2752        0.697        5.165            5      606.051      946.886      599.134
     2753        0.565        5.186            3      610.657      949.473      611.072
     2754        0.729        5.149            3      600.392      917.793      612.167
     2755        0.696        5.089            4      593.281      910.408      596.169
     2756        0.783        5.171            2      602.771      943.906      598.339
     2757        0.572        5.174            4      607.362      952.360      611.629
     2758        0.658        5.099            4      593.210      930.700      601.352
     2759        0.720        5.147            5      596.152      935.317      599.511
     2760        0.665        5.142            4      606.907      887.616      593.446
     2761        0.632        5.237            4      613.286      900.837      622.175
     2762        0.464        5.135            4      599.220      874.531      593.496
     2763        0.676        5.127            5      603.002      942.864      592.446
     2764        0.616        5.183            3      607.471      950.589      620.878
     2765        0.575        5.130            4      600.007      881.114      607.288
     2766        0.693        5.204            1      611.169      911.858      625.167
     2767        0.559        5.146            3      602.631      893.044      599.493
     2768        0.823        5.095            4      588.854      859.827      589.953
     2769        0.653        5.193            3      603.180      893.723      612.390
     2770        0.629        5.172            6      603.344      840.336      616.786
     2771        0.841        5.076            5      599.348      811.486      588.970
     2772        0.682        5.195            4      613.646      804.492      622.331
     2773        0.723        5.165            5      612.461      804.396      613.679
     2774        0.638        5.153            4      606.671      816.787      603.595
     2775        0.755        5.227            1      616.726      802.560      638.509
     2776        0.713        5.097            4      595.816      716.825      611.444
     2777        0.739        5.150            3      603.539      740.377      619.536
     2778        0.785        5.089            5      593.144      744.244      600.270
     2779        0.581        5.150            3      612.077      842.217      604.296
     2780        0.577        5.149            3      606.930      824.085      620.641
     2781        0.767        5.176            4      606.938      854.613      607.572
     2782        0.574        5.127            2      605.679      868.238      613.360
     2783        0.622        5.243            5      624.625      877.015      637.301
     2784        0.583        5.105            3      596.984      848.490      608.371
     2785        0.642        5.181            3      613.122      853.054      601.640
     2786        0.535        5.212            3      609.817      824.632      617.363
     2787        0.635        5.190            4      612.083      823.502      613.496
     2788        0.806        5.148            3      601.803      801.057      612.738
     2789        0.883        5.149            6      601.950      834.261      618.323
     2790        0.667        5.152            4      600.310      795.588      615.651
     2791        0.796        5.207            3      611.859      799.087      621.455
     2792        0.601        5.205            4      612.472      816.645      619.406
     2793        0.641        5.187            5      608.622      829.625      615.759
     2794        0.838        5.114            3      589.461      813.578      578.010
     2795        0.708        5.220            2      610.591      825.738      624.811
     2796        0.665        5.130            4      599.802      808.432      622.157
     2797        0.578        5.214            5      614.217      861.529      603.286
     2798        0.796        5.191            4      606.827      875.690      615.096
     2799        0.818        5.123            4      595.480      874.734      607.395
     2800        0.628        5.170            4      611.382      901.063      602.434
     2801        0.630        5.132            5      604.700      854.992      591.983
     2802        0.700        5.180            3      605.739      896.314      610.479
     2803        0.711        5.193            5      608.940      920.573      603.518
     2804        0.730        5.198            7      604.597      945.015      607.205
     2805        0.692        5.168            4      607.096      896.966      602.603
     2806        0.609        5.109            4      599.654      933.448      611.230
     2807        0.689        5.161            3      603.631      947.906      616.624
     2808        0.764        5.164            4      606.495      936.579      610.720
     2809        0.712        5.141            4      607.538      938.071      592.063
     2810        0.790        5.118            4      598.969      928.570      599.152
     2811        0.698        5.112            3      589.780      926.466      583.130
     2812        0.776        5.142            2      604.643      932.345      601.204
     2813        0.960        5.154            4      612.187      931.102      599.455
     2814        0.663        5.190            3      604.894      939.350      598.021
     2815        0.598        5.128            2      600.512      902.096      602.089
     2816        0.610        5.163            1      603.169      946.037      626.774
     2817        0.635        5.124            4      603.132      883.972      612.037
     2818        0.735        5.124            2      593.339      904.369      599.301
     2819        0.718        5.126            4      598.478      884.861      596.284
     2820        0.911        5.103            4      592.044      893.991      590.520
     2821        0.764        5.105            4      593.992      900.702      618.877
     2822        0.667        5.131            4      608.001      877.370      605.089
     2823        0.566        5.142            3      610.495      892.254      607.810
     2824        0.599        5.135            4      602.972      906.829      604.599
     2825        0.729        5.174            3      601.400      879.268      621.237
     2826        0.661        5.074            3      593.850      911.061      602.160
     2827        0.709        5.127            3      599.854      865.801      592.280
     2828        0.724        5.150            6      597.524      861.236      595.922
     2829        0.796        5.219            2      609.531      874.383      614.117
     2830        0.846        5.145            2      603.774      839.720      614.458
     2831        0.740        5.091            2      590.407      877.266      597.411
     2832        0.692        5.214            4      614.542      906.446      615.555
     2833        0.649        5.155            3      607.432      897.813      617.357
     2834        0.791        5.106            4      601.891      885.833      603.590
     2835        0.660        5.137            3      597.845      861.916      601.438
     2836        0.764        5.087            3      597.857      872.117      617.526
     2837        0.829        5.091            5      594.444      883.390      594.294
     2838        0.889        5.121            3      594.486      830.932      597.804
     2839        0.659        5.095            4      603.721      853.716      608.815
     2840        0.706        5.157            3      601.489      844.874      608.134
     2841        0.811        5.159            4      598.743      865.843      582.782
     2842        0.760        5.055            6      589.559      842.739      563.707
     2843        0.755        5.100            5      598.967      852.725      605.741
     2844        1.031        5.160            4      603.497      875.885      626.070
     2845        0.593        5.156            4      609.241      936.487      611.626
     2846        0.648        5.170            3      617.698      913.791      626.758
     2847        0.647        5.139            4      602.500      853.505      611.004
     2848        0.663        5.178            4      615.733      849.088      602.477
     2849        0.843        5.120            3      605.010      816.909      599.593
     2850        0.654        5.091            4      602.901      800.270      611.205
     2851        0.664        5.142            3      602.213      811.677      608.959
     2852        0.802        5.177            4      609.880      783.879      628.039
     2853        0.641        5.132            5      599.517      728.882      612.256
     2854        0.735        5.127            4      602.389      782.586      621.666
     2855        0.846        5.077            5      593.090      750.961      590.450
     2856        0.760        5.130            4      596.610      752.433      607.296
     2857        0.877        5.096            4      588.936      767.681      587.490
     2858        0.720        5.118            5      600.701      772.024      617.152
     2859        0.781        5.168            5      606.506      942.545      609.394
     2860        0.692        5.267            4      620.377      952.748      634.574
     2861        0.682        5.147            2      604.765      794.323      610.746
     2862        0.501        5.206            3      614.994      801.839      617.876
     2863        0.656        5.134            4      609.244      801.291      618.433
     2864        0.754        5.131            5      603.811      797.075      623.126
     2865        0.706        5.159            3      603.574      779.270      620.557
     2866        0.788        5.142            4      600.547      790.538      620.356
     2867        1.013        5.178            3      604.374      767.717      623.347
     2868        1.054        5.150            5      602.662      772.796      621.660
     2869        0.965        5.107            4      599.467      765.579      625.898
     2870        0.798        5.164            5      603.056      740.085      616.894
     2871        0.732        5.141            4      605.133      937.042      609.988
     2872        0.653        5.137            2      599.462      938.559      612.244
     2873        0.706        5.156            2      603.041      715.299      605.842
     2874        0.703        5.125            2      604.109      746.798      606.240
     2875        0.915        5.163            3      616.387      777.840      609.484
     2876        0.834        5.136            3      607.673      949.138      595.735
     2877        0.972        5.128            5      612.085      746.523      589.852
     2878        1.184        5.063            5      600.573      937.814      570.872
     2879        0.823        5.239            2      619.529      959.457      616.497
     2880        0.611        5.129            3      599.581      800.919      607.563
     2881        0.686        5.096            4      599.213      762.764      603.467
     2882        0.749        5.214            3      620.419      964.539      623.500
     2883        0.625        5.157            3      605.027      944.401      607.366
     2884        0.743        5.128            3      598.947      938.454      603.412
     2885        0.711        5.152            3      605.594      782.468      627.653
     2886        0.729        5.159            2      610.635      945.240      613.413
     2887        0.636        5.201            5      615.339      955.398      633.324
     2888        0.730        5.123            3      602.946      931.693      616.924
     2889        0.804        5.112            4      601.681      937.907      601.980
     2890        0.741        5.147            3      604.995      941.263      605.957
     2891        0.700        5.207            3      613.945      956.828      621.778
     2892        0.762        5.173            3      605.810      943.557      618.495
     2893        0.668        5.175            3      609.523      953.323      623.908
     2894        0.598        5.135            2      605.425      937.550      619.675
     2895        0.889        5.104            4      598.661      937.258      604.258
     2896        0.691        5.166            4      611.098      952.416      624.723
     2897        0.674        5.099            5      598.428      939.946      624.692
     2898        0.641        5.087            5      601.857      926.692      618.191
     2899        0.655        5.158            4      606.090      943.425      597.722
     2900        0.690        5.153            4      610.175      944.114      621.266
     2901        0.669        5.154            2      614.716      707.872      605.955
     2902        0.897        5.173            4      609.121      948.522      614.855
     2903        0.951        5.173            2      606.973      940.193      610.357
     2904        0.730        5.162            4      609.137      950.303      629.744
     2905        0.620        5.191            4      611.301      950.498      613.129
     2906        0.604        5.162            3      606.161      942.819      605.418
     2907        0.658        5.114            2      602.412      922.656      613.485
     2908        0.828        5.142            3      601.349      911.009      587.074
     2909        0.649        5.155            2      608.947      945.655      622.410
     2910        0.593        5.137            4      599.229      942.740      609.721
     2911        0.777        5.107            2      605.295      945.482      612.822
     2912        0.893        5.102            4      599.921      937.871      615.605
     2913        0.708        5.141            2      610.080      945.804      626.697
     2914        0.634        5.131            4      609.712      949.655      610.624
     2915        0.549        5.138            3      610.442      944.960      612.052
     2916        0.796        5.119            1      600.489      934.285      622.541
     2917        0.828        5.157            4      604.758      946.820      615.933
     2918        0.700        5.194            4      606.689      949.478      623.850
     2919        0.814        5.125            4      600.607      940.250      602.833
     2920        0.672        5.174            4      609.128      949.269      646.296
     2921        1.006        5.198            3      606.132      943.612      621.053
     2922        0.759        5.178            4      607.135      948.065      610.390
     2923        0.802        5.144            5      611.170      947.916      604.328
     2924        0.750        5.075            3      590.068      927.124      603.703
     2925        0.856        5.133            3      602.960      937.553      613.135
     2926        0.739        5.192            2      611.572      948.758      612.670
     2927        0.752        5.134            4      609.492      948.820      619.056
     2928        0.746        5.144            1      603.964      941.047      616.581
     2929        0.687        5.152            4      610.388      948.119      634.262
     2930        0.682        5.139            2      603.211      937.899      606.373
     2931        0.680        5.154            4      604.811      941.652      605.618
     2932        0.903        5.163            3      607.914      945.667      611.819
     2933        0.743        5.109            2      594.036      932.543      605.282
     2934        0.562        5.143            4      612.470      814.922      614.663
     2935        0.623        5.175            3      608.949      948.922      617.812
     2936        0.724        5.120            4      601.620      938.125      604.162
     2937        0.775        5.158            3      611.741      947.694      628.320
     2938        0.734        5.131            4      596.488      932.427      611.614
     2939        0.749        5.148            3      600.764      943.557      604.566
     2940        0.638        5.142            4      609.459      952.030      606.309
     2941        0.833        5.134            5      602.409      854.129      607.509
     2942        1.159        5.140            3      598.952      849.284      611.985
     2943        1.057        5.188            1      610.665      871.946      622.777
     2944        0.811        5.157            3      597.930      869.405      599.021
     2945        0.909        5.137            4      602.532      852.932      605.961
     2946        0.593        5.153            4      607.135      861.022      610.332
     2947        0.634        5.127            3      603.299      837.143      609.759
     2948        0.695        5.243            4      619.358      800.014      622.115
     2949        0.771        5.112            4      591.098      789.057      615.833
     2950        0.953        5.142            3      594.368      720.099      604.293
     2951        0.803        5.159            3      601.947      700.165      608.459
     2952        0.879        5.161            3      599.310      723.365      611.800
     2953        0.932        5.165            5      599.840      773.720      617.614
     2954        0.689        5.130            5      600.051      769.906      594.134
     2955        0.721        5.126            5      598.424      764.379      600.742
     2956        0.825        5.211            3      616.641      798.860      611.770
     2957        0.784        5.087            3      592.849      762.583      603.876
     2958        0.676        5.185            3      614.181      787.551      614.870
     2959        0.545        5.158            4      606.577      764.400      628.910
     2960        0.857        5.177            4      605.620      725.237      615.352
     2961        0.658        5.176            2      602.936      732.404      602.224
     2962        0.797        5.200            4      607.520      750.548      619.414
     2963        0.705        5.184            5      609.005      947.779      609.280
     2964        0.797        5.143            5      601.587      943.800      616.414
     2965        0.992        5.120            5      597.745      770.885      600.707
     2966        0.871        5.145            4      599.300      934.408      595.812
     2967        0.696        5.085            4      593.779      929.305      599.742
     2968        1.026        5.167            1      596.837      932.194      613.172
     2969        0.772        5.122            3      598.346      936.507      614.053
     2970        0.772        5.195            4      613.686      936.908      637.585
     2971        0.702        5.178            2      615.924      959.146      621.493
     2972        0.760        5.140            4      598.547      936.222      619.959
     2973        0.768        5.195            5      613.889      952.311      617.470
     2974        0.732        5.155            3      601.830      936.198      600.621
     2975        0.849        5.154            4      606.850      802.821      613.041
     2976        0.725        5.163            3      604.591      767.950      619.864
     2977        0.638        5.208            4      617.631      959.588      622.284
     2978        0.703        5.119            4      602.626      939.523      595.418
     2979        0.922        5.199            4      615.698      956.521      612.676
     2980        0.697        5.200            4      620.309      753.396      615.339
     2981        0.778        5.158            5      608.631      724.309      624.519
     2982        1.052        5.129            2      604.716      731.677      607.601
     2983        0.841        5.149            5      603.623      943.189      605.823
     2984        0.703        5.161            4      607.006      948.129      608.215
     2985        0.783        5.131            3      597.071      738.105      611.848
     2986        0.786        5.130            3      606.062      734.367      603.881
     2987        0.654        5.128            3      603.021      719.058      616.871
     2988        0.630        5.151            2      607.908      736.513      626.996
     2989        0.632        5.090            3      596.546      729.943      584.536
     2990        0.771        5.133            5      601.799      732.448      611.723
     2991        0.638        5.169            3      607.579      736.462      614.889
     2992        0.655        5.168            4      604.176      710.427      609.777
     2993        0.911        5.184            3      609.171      726.400      630.517
     2994        0.609        5.140            3      601.265      714.832      623.224
     2995        0.888        5.209            4      613.906      739.852      622.506
     2996        0.764        5.138            3      606.078      712.967      643.509
     2997        0.613        5.122            3      609.878      727.691      621.381
     2998        0.695        5.152            5      599.909      711.650      616.888
     2999        0.589        5.141            5      607.207      705.753      612.920
     3000        0.665        5.149            4      604.339      711.072      610.886
     3001        0.717        5.126            4      595.660      722.375      607.612
     3002        0.677        5.130            4      603.744      715.076      592.001
     3003        0.773        5.177            3      605.016      720.649      614.747
     3004        0.694        5.145            1      601.656      747.177      614.801
     3005        0.860        5.220            2      613.319      764.369      622.634
     3006        0.914        5.187            3      610.027      801.171      610.669
     3007        0.774        5.194            3      619.713      802.621      621.278
     3008        0.664        5.159            4      609.817      794.653      615.624
     3009        0.958        5.183            3      605.459      945.115      591.893
     3010        0.942        5.176            2      610.418      798.257      607.470
     3011        1.142        5.158            3      614.310      790.584      622.097
     3012        1.024        5.063            3      591.269      765.942      586.053
     3013        0.786        5.088            3      595.233      796.440      592.885
     3014        0.698        5.182            3      609.582      790.316      605.997
     3015        0.699        5.153            4      607.794      789.827      609.642
     3016        0.715        5.223            6      616.402      811.584      612.612
     3017        0.871        5.143            4      607.679      806.858      602.612
     3018        0.676        5.112            5      595.263      774.960      615.642
     3019        0.728        5.169            5      607.496      813.439      612.318
     3020        0.588        5.170            4      606.603      932.823      615.634
     3021        0.647        5.181            4      613.764      791.112      616.674
     3022        0.771        5.168            3      614.369      749.647      604.676
     3023        1.042        5.129            4      607.998      769.801      616.616
     3024        0.875        5.180            3      616.969      783.415      629.671
     3025        0.807        5.140            2      607.142      796.565      615.945
     3026        0.910        5.172            2      608.835      837.059      612.273
     3027        0.842        5.152            2      604.318      796.072      632.230
     3028        0.695        5.139            3      601.606      795.833      595.552
     3029        0.770        5.157            3      611.371      752.209      619.653
     3030        0.607        5.098            5      592.266      708.453      591.330
     3031        0.832        5.129            4      598.045      725.984      600.713
     3032        0.841        5.139            3      601.011      696.622      605.266
     3033        0.792        5.170            4      608.563      727.580      611.907
