  Frame #         RMSD         rGyr      intraHB        MolSA         SASA          PSA
     1316        2.508        5.353            1      622.734      635.896      622.746
     1317        2.491        5.297            2      613.982      630.920      616.037
     1318        2.516        5.297            1      606.822      650.469      599.959
     1319        2.482        5.249            1      609.490      648.377      608.886
     1320        2.460        5.257            2      610.393      582.773      616.734
     1321        2.510        5.246            1      613.867      595.671      590.333
     1322        2.454        5.273            3      619.860      601.684      630.208
     1323        2.510        5.232            4      607.670      587.633      613.206
     1324        2.444        5.244            3      610.692      597.113      623.027
     1325        2.445        5.288            1      622.131      616.291      634.970
     1326        2.567        5.266            0      613.790      604.263      624.823
     1327        2.562        5.250            1      616.597      591.137      640.584
     1328        2.544        5.278            3      612.350      571.429      628.260
     1329        2.633        5.376            2      623.815      613.907      621.886
     1330        2.735        5.373            3      622.130      610.208      627.618
     1331        2.566        5.285            3      607.443      586.035      601.058
     1332        2.472        5.235            3      608.260      612.127      585.616
     1333        2.519        5.237            2      607.637      581.206      600.925
     1334        2.397        5.265            3      620.718      594.944      612.092
     1335        2.530        5.323            1      616.931      612.625      611.035
     1336        2.459        5.311            2      628.460      624.753      614.817
     1337        2.592        5.280            3      613.951      583.125      613.142
     1338        2.535        5.282            1      615.478      620.841      605.030
     1339        2.524        5.209            1      603.262      612.162      590.911
     1340        2.514        5.332            2      619.032      635.222      621.512
     1341        2.521        5.323            1      622.548      623.802      620.287
     1342        2.538        5.287            4      614.693      609.317      604.316
     1343        2.506        5.308            3      610.408      588.911      615.926
     1344        2.554        5.308            4      609.029      587.388      615.734
     1345        2.551        5.333            3      619.111      620.497      603.786
     1346        2.570        5.309            4      613.481      609.543      599.271
     1347        2.551        5.356            3      618.284      639.682      612.063
     1348        2.502        5.345            3      616.769      599.165      615.223
     1349        2.405        5.340            3      618.356      633.745      615.714
     1350        2.602        5.411            1      629.581      631.070      632.609
     1351        2.549        5.286            3      614.895      663.951      603.268
     1352        2.443        5.327            5      614.804      649.845      600.294
     1353        2.510        5.360            1      620.520      652.312      617.820
     1354        2.563        5.333            4      613.789      631.775      610.336
     1355        2.556        5.313            3      612.180      647.631      623.528
     1356        2.449        5.306            4      609.658      640.991      597.746
     1357        2.539        5.241            4      607.054      626.503      610.617
     1358        2.515        5.201            5      612.236      629.612      604.919
     1359        2.452        5.240            3      614.179      650.738      600.212
     1360        2.576        5.239            1      610.012      622.823      604.119
     1361        2.505        5.247            1      611.332      664.677      616.795
     1362        2.408        5.236            1      613.435      622.552      624.162
     1363        2.526        5.255            3      605.481      613.126      614.370
     1364        2.636        5.250            3      611.022      628.537      609.114
     1365        2.524        5.219            3      608.106      642.483      604.033
     1366        2.523        5.286            3      619.591      648.576      621.733
     1367        2.551        5.286            2      620.591      652.413      618.995
     1368        2.528        5.226            3      607.534      637.260      616.529
     1369        2.403        5.262            5      613.001      636.998      611.466
     1370        2.472        5.304            2      613.962      628.897      607.477
     1371        2.534        5.325            3      615.672      626.768      597.967
     1372        2.579        5.309            2      602.741      606.004      593.512
     1373        2.650        5.363            3      628.001      585.159      624.528
     1374        2.617        5.330            3      618.165      617.786      606.147
     1375        2.509        5.314            3      610.105      613.511      604.886
     1376        2.555        5.377            3      621.309      626.274      614.277
     1377        2.516        5.352            1      620.948      617.911      610.137
     1378        2.659        5.371            2      631.890      623.048      625.575
     1379        2.525        5.285            4      611.838      607.129      606.323
     1380        2.593        5.349            1      617.674      572.677      616.279
     1381        2.544        5.284            2      612.286      595.612      617.968
     1382        2.471        5.296            2      618.933      612.289      619.436
     1383        2.549        5.325            2      616.114      591.481      605.287
     1384        2.517        5.333            2      624.181      603.946      604.320
     1385        2.487        5.310            1      611.977      605.981      603.405
     1386        2.578        5.401            2      638.295      600.130      639.887
     1387        2.520        5.314            2      614.534      599.045      621.903
     1388        2.566        5.369            2      625.322      627.455      609.665
     1389        2.611        5.364            1      629.150      588.455      615.819
     1390        2.510        5.350            2      626.480      585.886      634.392
     1391        2.509        5.269            0      604.458      590.396      615.671
     1392        2.548        5.357            2      627.027      610.271      627.759
     1393        2.497        5.254            3      612.963      615.029      610.121
     1394        2.500        5.264            3      607.424      606.198      604.912
     1395        2.421        5.312            5      613.026      616.683      615.600
     1396        2.569        5.338            4      616.841      611.852      614.146
     1397        2.562        5.403            3      625.913      612.537      633.108
     1398        2.492        5.294            3      615.068      592.230      617.006
     1399        2.501        5.327            1      613.293      612.445      625.026
     1400        2.557        5.318            2      614.933      608.268      611.819
     1401        2.525        5.304            3      611.853      579.189      609.923
     1402        2.592        5.273            1      612.602      575.041      605.632
     1403        2.722        5.373            0      622.002      560.558      608.138
     1404        2.610        5.280            2      613.687      578.459      619.750
     1405        2.571        5.420            1      629.454      594.869      640.282
     1406        2.499        5.286            2      612.428      582.092      614.497
     1407        2.560        5.319            2      614.010      600.063      610.375
     1408        2.570        5.323            3      621.897      600.215      608.340
     1409        2.596        5.278            3      609.004      603.655      608.150
     1410        2.721        5.377            2      621.758      565.533      615.751
     1411        2.587        5.312            4      610.761      586.576      610.773
     1412        2.672        5.386            3      620.966      598.228      614.581
     1413        2.644        5.334            2      611.300      580.388      609.674
     1414        2.515        5.265            2      605.181      587.384      607.033
     1415        2.565        5.287            2      615.353      600.839      616.282
     1416        2.568        5.327            2      612.069      615.973      599.901
     1417        2.487        5.296            4      611.256      603.141      593.079
     1418        2.597        5.317            3      615.450      600.299      612.063
     1419        2.591        5.347            3      609.718      577.265      615.968
     1420        2.624        5.316            3      616.170      587.619      613.791
     1421        2.520        5.329            2      617.198      615.000      624.159
     1422        2.514        5.337            2      631.133      596.789      628.594
     1423        2.577        5.254            1      609.720      587.147      613.617
     1424        2.531        5.303            1      616.933      593.965      601.895
     1425        2.494        5.238            1      611.066      609.006      608.770
     1426        2.438        5.270            2      620.200      642.419      622.937
     1427        2.575        5.230            1      609.939      593.916      612.837
     1428        2.503        5.301            1      621.718      600.468      624.601
     1429        2.480        5.214            1      610.318      602.046      615.327
     1430        2.512        5.240            2      605.416      551.820      599.546
     1431        2.383        5.342            1      622.923      596.889      624.296
     1432        2.476        5.362            3      618.365      618.529      613.146
     1433        2.508        5.336            1      622.016      584.785      640.781
     1434        2.574        5.307            3      613.329      593.991      594.683
     1435        2.431        5.273            3      612.891      599.986      616.006
     1436        2.608        5.307            2      620.534      602.146      609.118
     1437        2.565        5.333            1      619.505      572.234      602.635
     1438        2.600        5.330            1      618.186      576.676      603.889
     1439        2.493        5.344            1      625.404      620.450      626.486
     1440        2.538        5.362            1      621.349      610.473      622.589
     1441        2.595        5.338            2      620.351      565.102      607.155
     1442        2.595        5.322            1      611.902      587.378      606.776
     1443        2.601        5.343            1      621.945      576.297      627.728
     1444        2.541        5.324            2      617.657      607.307      616.359
     1445        2.488        5.370            2      620.894      603.496      629.212
     1446        2.530        5.317            3      608.158      575.914      605.529
     1447        2.428        5.347            1      615.741      588.200      617.086
     1448        2.506        5.353            2      612.779      611.558      610.896
     1449        2.515        5.249            1      610.210      607.613      610.057
     1450        2.532        5.210            3      602.232      607.178      586.232
     1451        2.520        5.200            3      607.525      597.513      611.254
     1452        2.464        5.255            2      615.484      597.833      611.602
     1453        2.539        5.311            3      616.167      602.242      614.306
     1454        2.524        5.275            1      616.057      593.532      612.432
     1455        2.358        5.239            0      609.343      617.059      610.875
     1456        2.432        5.301            2      616.300      610.420      636.906
     1457        2.528        5.299            2      614.751      609.601      619.618
     1458        2.521        5.312            1      611.940      607.293      605.591
     1459        2.486        5.307            2      610.145      603.311      620.107
     1460        2.448        5.323            1      611.376      591.286      617.310
     1461        2.387        5.366            3      628.988      630.418      624.336
     1462        2.435        5.341            2      616.303      594.488      608.465
     1463        2.593        5.212            1      605.733      605.996      599.926
     1464        2.536        5.235            2      610.051      575.312      617.264
     1465        2.541        5.326            0      611.934      550.682      626.293
     1466        2.489        5.351            2      621.906      615.908      628.301
     1467        2.508        5.338            3      619.188      581.592      613.044
     1468        2.539        5.334            2      616.146      597.632      609.461
     1469        2.497        5.301            1      614.732      589.623      605.315
     1470        2.444        5.266            1      610.960      545.274      608.921
     1471        2.494        5.327            1      610.517      576.718      613.848
     1472        2.502        5.372            2      620.216      570.232      617.443
     1473        2.523        5.333            2      610.590      575.536      619.489
     1474        2.556        5.345            2      615.466      568.349      596.660
     1475        2.448        5.317            1      612.988      576.026      613.314
     1476        2.472        5.326            1      612.157      577.822      614.134
     1477        2.472        5.298            0      613.996      555.746      610.747
     1478        2.511        5.266            0      613.960      580.611      591.693
     1479        2.438        5.345            3      620.915      598.959      613.444
     1480        2.458        5.348            2      616.489      599.236      609.519
     1481        2.427        5.342            3      623.177      609.622      621.096
     1482        2.451        5.348            2      622.634      585.121      610.547
     1483        2.535        5.375            3      620.561      616.276      614.607
     1484        2.437        5.285            1      609.381      586.659      613.797
     1485        2.483        5.338            1      615.737      604.710      608.944
     1486        2.490        5.294            3      614.482      609.605      603.960
     1487        2.527        5.341            2      614.032      612.345      605.037
     1488        2.608        5.320            3      608.219      585.705      599.452
     1489        2.519        5.334            2      608.350      605.993      590.342
     1490        2.688        5.348            2      620.740      590.826      600.524
     1491        2.482        5.313            1      622.101      598.891      618.151
     1492        2.516        5.292            2      612.274      559.322      609.138
     1493        2.521        5.334            2      611.685      569.930      599.463
     1494        2.589        5.293            2      608.686      577.600      587.429
     1495        2.535        5.324            1      609.363      586.090      604.913
     1496        2.480        5.335            3      619.102      585.136      599.625
     1497        2.491        5.316            0      614.950      567.711      618.013
     1498        2.511        5.319            3      606.339      586.005      605.373
     1499        2.532        5.324            3      619.220      588.571      615.250
     1500        2.577        5.321            2      615.703      583.992      605.053
     1501        2.546        5.327            3      610.808      580.937      602.062
     1502        2.467        5.296            2      611.219      563.895      612.131
     1503        2.452        5.317            3      612.303      568.889      609.267
     1504        2.458        5.308            2      614.649      560.101      603.198
     1505        2.488        5.327            1      611.982      577.145      608.726
     1506        2.456        5.356            3      617.875      559.012      615.512
     1507        2.611        5.260            1      603.321      533.588      595.262
     1508        2.507        5.317            1      611.986      535.727      630.864
     1509        2.420        5.325            2      617.244      553.689      611.226
     1510        2.553        5.354            2      621.273      542.082      611.234
     1511        2.550        5.384            1      633.911      559.454      629.673
     1512        2.529        5.329            2      618.125      522.983      610.636
     1513        2.499        5.329            2      616.308      554.111      617.135
     1514        2.535        5.335            1      615.813      564.834      619.249
     1515        2.435        5.370            3      624.884      566.722      616.113
     1516        2.582        5.263            0      604.621      515.062      595.432
     1517        2.484        5.266            3      610.041      539.936      594.643
     1518        2.440        5.321            2      622.441      532.715      637.753
     1519        2.474        5.289            1      615.192      516.946      620.269
     1520        2.508        5.251            1      611.305      513.676      623.818
     1521        2.455        5.307            1      615.391      533.500      615.665
     1522        2.483        5.259            0      615.071      564.736      631.131
     1523        2.433        5.286            1      620.926      585.384      632.494
     1524        2.386        5.262            4      608.174      551.543      582.309
     1525        2.406        5.223            2      608.897      573.749      626.623
     1526        2.449        5.301            3      622.966      608.683      633.168
     1527        2.356        5.301            2      619.239      583.935      620.929
     1528        2.452        5.270            2      617.401      573.444      614.227
     1529        2.463        5.199            2      605.325      557.252      610.094
     1530        2.347        5.311            1      622.782      589.612      634.139
     1531        2.353        5.305            2      622.466      596.437      633.934
     1532        2.511        5.284            0      615.162      568.351      607.431
     1533        2.576        5.299            0      621.939      554.239      629.029
     1534        2.418        5.352            1      625.061      589.742      628.582
     1535        2.478        5.294            2      612.637      543.497      630.913
     1536        2.472        5.258            2      606.116      567.577      603.782
     1537        2.509        5.271            1      606.232      566.039      615.885
     1538        2.540        5.283            2      614.808      550.301      627.228
     1539        2.463        5.209            1      603.365      561.852      603.882
     1540        2.520        5.302            2      613.028      546.529      605.226
     1541        2.535        5.231            1      609.523      592.104      594.591
     1542        2.437        5.233            1      614.126      574.202      637.029
     1543        2.382        5.265            1      612.220      574.270      619.608
     1544        2.434        5.227            2      606.942      561.772      629.315
     1545        2.510        5.233            1      606.289      542.682      605.890
     1546        2.556        5.291            2      623.681      542.654      605.070
     1547        2.420        5.236            2      613.968      551.401      618.674
     1548        2.512        5.229            3      605.067      547.539      606.725
     1549        2.512        5.303            0      612.170      594.688      632.710
     1550        2.565        5.323            1      620.249      599.121      644.921
     1551        2.515        5.289            1      608.128      560.626      602.212
     1552        2.505        5.267            2      613.987      580.016      627.749
     1553        2.532        5.357            1      637.015      595.441      650.858
     1554        2.454        5.212            2      608.285      572.340      608.692
     1555        2.478        5.289            1      621.498      570.037      617.911
     1556        2.448        5.245            1      609.496      556.971      613.029
     1557        2.554        5.275            5      615.002      557.714      603.972
     1558        2.470        5.222            4      604.426      564.511      592.490
     1559        2.537        5.252            3      613.465      567.448      618.536
     1560        2.555        5.304            3      618.079      573.486      617.145
     1561        2.468        5.354            1      617.140      550.599      612.917
     1562        2.454        5.262            3      608.870      552.858      589.015
     1563        2.493        5.260            3      609.784      544.996      601.608
     1564        2.519        5.295            5      610.800      540.867      605.083
     1565        2.583        5.289            2      616.633      564.866      613.571
     1566        2.503        5.280            2      614.991      545.698      627.439
     1567        2.470        5.254            2      613.407      550.878      611.236
     1568        2.573        5.240            5      612.903      547.095      603.674
     1569        2.490        5.236            5      609.120      557.604      598.173
     1570        2.407        5.289            3      615.739      555.059      637.034
     1571        2.482        5.192            5      603.988      546.730      608.065
     1572        2.554        5.261            1      614.564      547.610      630.154
     1573        2.548        5.266            2      611.159      554.333      609.592
     1574        2.491        5.251            1      609.808      560.400      604.046
     1575        2.513        5.237            1      604.707      571.808      599.395
     1576        2.477        5.305            3      622.649      616.414      627.883
     1577        2.519        5.216            3      599.120      599.384      590.060
     1578        2.484        5.259            2      611.566      603.177      609.662
     1579        2.458        5.251            2      609.862      598.505      589.421
     1580        2.407        5.398            2      623.489      636.360      621.328
     1581        2.488        5.271            1      600.995      613.942      607.555
     1582        2.479        5.397            1      628.411      625.974      646.932
     1583        2.493        5.350            2      621.987      639.627      607.590
     1584        2.520        5.351            3      615.787      612.444      602.409
     1585        2.492        5.339            1      613.919      576.193      612.583
     1586        2.506        5.316            1      616.598      581.602      618.928
     1587        2.539        5.369            1      614.868      580.596      619.877
     1588        2.524        5.365            2      618.110      601.545      607.531
     1589        2.471        5.308            3      609.591      613.103      610.460
     1590        2.493        5.328            4      611.666      586.414      612.117
     1591        2.485        5.264            3      616.928      609.105      613.205
     1592        2.484        5.263            3      611.173      582.546      594.742
     1593        2.443        5.326            2      617.502      606.661      621.804
     1594        2.499        5.311            3      619.841      592.409      617.186
     1595        2.405        5.274            1      617.389      610.500      638.964
     1596        2.412        5.367            3      623.081      600.653      621.283
     1597        2.495        5.369            2      620.382      582.298      620.516
     1598        2.499        5.283            3      606.318      582.098      600.656
     1599        2.542        5.366            2      615.224      589.010      632.577
     1600        2.515        5.305            2      612.091      584.979      612.244
     1601        2.451        5.384            2      617.465      554.386      645.301
     1602        2.533        5.366            1      616.484      577.126      628.597
     1603        2.511        5.328            2      615.507      576.622      646.623
     1604        2.513        5.337            2      608.339      577.427      608.175
     1605        2.493        5.297            3      615.394      582.927      611.168
     1606        2.491        5.326            2      614.605      584.012      618.154
     1607        2.525        5.260            3      605.552      574.950      586.837
     1608        2.471        5.359            1      615.257      570.430      598.276
     1609        2.464        5.305            2      611.086      570.787      616.977
     1610        2.433        5.277            1      615.304      596.240      625.243
     1611        2.353        5.237            2      607.196      586.247      613.505
     1612        2.509        5.303            4      615.879      621.609      621.409
     1613        2.704        5.287            4      605.027      600.687      594.205
     1614        2.478        5.318            2      608.123      596.308      585.488
     1615        2.549        5.291            3      602.594      552.699      601.772
     1616        2.504        5.342            1      618.835      571.824      619.654
     1617        2.524        5.339            2      609.846      578.617      604.302
     1618        2.493        5.286            2      610.777      553.113      604.138
     1619        2.505        5.347            3      615.425      576.607      614.425
     1620        2.523        5.298            3      603.213      615.339      602.150
     1621        2.396        5.307            2      614.726      602.356      616.679
     1622        2.455        5.366            4      618.446      615.247      630.306
     1623        2.454        5.391            4      622.124      622.318      620.722
     1624        2.493        5.360            3      616.433      597.073      605.583
     1625        2.468        5.282            5      610.078      612.547      612.232
     1626        2.369        5.385            6      623.562      629.444      606.546
     1627        2.492        5.285            5      615.409      622.409      600.249
     1628        2.392        5.306            2      610.708      608.741      616.737
     1629        2.455        5.256            1      612.909      594.745      603.608
     1630        2.425        5.241            2      608.602      600.738      625.355
     1631        2.525        5.361            1      612.753      613.713      616.976
     1632        2.471        5.281            1      608.998      592.779      607.518
     1633        2.396        5.317            4      622.000      623.321      607.162
     1634        2.536        5.321            2      614.290      596.562      603.272
     1635        2.548        5.279            1      615.304      593.274      606.042
     1636        2.520        5.324            1      612.760      565.408      604.934
     1637        2.504        5.329            1      617.563      587.952      617.195
     1638        2.596        5.353            5      623.012      581.458      604.382
     1639        2.436        5.317            2      611.409      577.829      618.178
     1640        2.518        5.343            2      619.587      600.351      615.998
     1641        2.499        5.360            1      615.067      596.195      625.783
     1642        2.444        5.355            2      617.115      592.352      620.768
     1643        2.396        5.331            2      617.151      590.551      617.737
     1644        2.475        5.339            3      611.791      590.352      609.869
     1645        2.431        5.321            3      619.030      610.290      607.411
     1646        2.487        5.277            5      610.202      581.633      596.234
     1647        2.468        5.319            4      611.978      589.409      600.931
     1648        2.443        5.290            4      612.440      575.032      613.488
     1649        2.552        5.378            3      616.564      594.254      614.105
     1650        2.500        5.313            2      615.292      577.669      594.517
     1651        2.477        5.307            2      608.811      562.373      602.718
     1652        2.352        5.272            3      611.389      548.867      597.235
     1653        2.504        5.324            2      614.558      566.747      610.516
     1654        2.459        5.339            2      615.521      569.935      609.989
     1655        2.411        5.353            1      618.825      600.742      606.479
     1656        2.553        5.281            2      601.172      569.193      596.211
     1657        2.444        5.364            2      615.801      566.711      623.573
     1658        2.492        5.310            2      610.102      559.699      607.927
     1659        2.501        5.306            3      613.806      559.758      609.254
     1660        2.543        5.309            3      620.675      569.323      623.385
     1661        2.445        5.331            2      616.248      585.504      628.555
     1662        2.492        5.358            1      617.616      606.926      627.499
     1663        2.508        5.281            3      602.935      585.341      594.317
     1664        2.405        5.289            2      608.544      602.756      592.736
     1665        2.485        5.253            1      599.971      564.101      582.418
     1666        2.462        5.345            2      607.493      609.331      608.914
     1667        2.337        5.416            4      641.844      631.536      624.980
     1668        2.485        5.278            3      607.917      586.895      597.443
     1669        2.401        5.331            4      618.267      596.745      621.548
     1670        2.429        5.282            2      612.779      562.669      619.189
     1671        2.432        5.309            4      612.109      574.093      608.816
     1672        2.479        5.270            3      606.586      574.225      601.224
     1673        2.334        5.383            2      627.282      561.772      633.334
     1674        2.432        5.332            1      617.009      603.229      616.489
     1675        2.504        5.355            2      623.009      603.069      634.331
     1676        2.444        5.338            1      626.129      598.979      613.208
     1677        2.619        5.373            2      630.308      572.412      636.615
     1678        2.511        5.361            0      612.730      575.692      617.434
     1679        2.480        5.277            1      613.135      566.465      620.760
     1680        2.471        5.245            0      612.936      595.984      624.160
     1681        2.453        5.234            1      608.435      574.893      617.057
     1682        2.466        5.253            4      609.428      593.296      603.039
     1683        2.456        5.291            4      615.358      565.603      597.624
     1684        2.460        5.234            4      609.973      583.688      599.384
     1685        2.416        5.240            3      609.345      578.895      606.727
     1686        2.430        5.292            1      618.671      571.433      622.020
     1687        2.503        5.337            1      609.634      584.683      602.008
     1688        2.546        5.328            0      611.289      583.327      624.761
     1689        2.500        5.331            2      613.108      583.638      598.854
     1690        2.496        5.307            3      613.065      568.618      615.363
     1691        2.408        5.334            1      620.895      597.354      611.890
     1692        2.421        5.313            1      615.281      590.341      609.908
     1693        2.406        5.348            3      621.639      602.347      608.107
     1694        2.582        5.315            3      621.018      561.258      606.365
     1695        2.389        5.306            1      618.970      584.803      607.901
     1696        2.422        5.299            2      606.307      575.856      602.733
     1697        2.493        5.299            2      610.507      583.953      611.155
     1698        2.484        5.279            1      604.569      546.159      610.631
     1699        2.494        5.343            3      619.837      566.349      603.836
     1700        2.433        5.315            2      613.488      548.025      621.062
     1701        2.540        5.321            2      612.429      575.297      599.661
     1702        2.519        5.399            2      625.258      559.509      617.617
     1703        2.481        5.326            2      616.086      560.110      624.206
     1704        2.625        5.309            1      613.623      562.799      614.223
     1705        2.503        5.358            3      611.148      551.156      617.924
     1706        2.491        5.337            3      609.602      538.097      616.177
     1707        2.490        5.358            2      619.424      563.390      626.128
     1708        2.462        5.287            3      612.333      555.334      610.635
     1709        2.441        5.200            3      602.850      573.351      604.976
     1710        2.486        5.257            2      618.149      571.536      641.290
     1711        2.471        5.220            2      611.964      571.229      629.946
     1712        2.546        5.248            2      607.852      559.654      610.289
     1713        2.549        5.312            2      623.002      569.179      617.500
     1714        2.586        5.289            3      610.020      567.219      595.301
     1715        2.460        5.307            3      614.757      542.293      623.999
     1716        2.397        5.356            4      619.367      573.355      608.473
     1717        2.435        5.312            3      618.897      557.840      622.340
     1718        2.389        5.272            4      613.347      565.030      607.371
     1719        2.471        5.303            4      618.689      578.319      614.530
     1720        2.462        5.281            3      613.510      541.287      602.709
     1721        2.533        5.279            1      620.284      535.745      612.186
     1722        2.487        5.233            1      604.519      537.317      600.334
     1723        2.440        5.180            5      605.775      535.105      596.367
     1724        2.458        5.231            3      609.105      551.701      617.587
     1725        2.448        5.336            2      620.924      590.296      624.895
     1726        2.426        5.265            2      614.427      561.495      625.840
     1727        2.408        5.309            3      614.085      558.645      616.846
     1728        2.525        5.335            3      613.364      567.723      620.030
     1729        2.549        5.350            2      611.854      587.813      625.111
     1730        2.479        5.268            2      615.191      608.656      618.295
     1731        2.505        5.274            1      618.958      624.464      610.824
     1732        2.498        5.226            1      617.539      611.037      620.418
     1733        2.518        5.219            1      610.097      583.546      612.756
     1734        2.410        5.229            3      610.864      600.199      609.979
     1735        2.472        5.274            1      618.296      607.646      604.275
     1736        2.474        5.276            1      620.412      594.880      627.764
     1737        2.461        5.295            2      618.293      587.108      605.811
     1738        2.487        5.302            1      612.891      577.013      614.580
     1739        2.395        5.278            3      611.114      593.054      617.314
     1740        2.406        5.307            2      609.332      598.333      615.348
     1741        2.456        5.364            4      621.355      590.008      615.712
     1742        2.464        5.319            2      611.649      581.526      612.093
     1743        2.486        5.254            3      606.909      585.879      622.658
     1744        2.557        5.309            2      605.845      586.641      616.171
     1745        2.420        5.309            3      616.749      569.342      624.027
     1746        2.516        5.336            2      613.733      590.305      616.625
     1747        2.508        5.278            2      613.255      580.167      596.111
     1748        2.480        5.327            1      611.265      572.321      617.618
     1749        2.534        5.314            1      616.718      587.660      628.028
     1750        2.511        5.375            4      622.028      614.630      604.846
     1751        2.446        5.331            2      621.826      589.345      603.841
     1752        2.497        5.291            2      610.139      596.130      615.567
     1753        2.563        5.324            3      620.859      587.247      606.940
     1754        2.435        5.338            1      618.130      592.196      625.233
     1755        2.408        5.239            2      607.245      591.118      606.849
     1756        2.430        5.324            1      616.855      609.558      625.219
     1757        2.434        5.303            1      622.429      609.873      641.110
     1758        2.419        5.271            2      614.759      596.669      621.260
     1759        2.556        5.300            4      615.465      572.019      602.266
     1760        2.483        5.196            3      602.624      574.797      592.724
     1761        2.509        5.295            2      616.386      609.323      617.315
     1762        2.443        5.242            1      610.433      611.324      610.138
     1763        2.408        5.203            4      608.109      577.471      600.686
     1764        2.486        5.228            2      607.625      574.314      615.254
     1765        2.554        5.233            1      613.547      611.703      630.046
     1766        2.464        5.248            0      611.991      582.795      605.995
     1767        2.454        5.262            3      615.203      576.293      604.802
     1768        2.455        5.291            2      619.453      607.621      621.812
     1769        2.499        5.244            2      610.813      581.097      615.673
     1770        2.404        5.327            1      629.357      625.169      623.888
     1771        2.372        5.237            2      608.936      601.793      603.303
     1772        2.367        5.190            3      612.729      605.393      602.632
     1773        2.474        5.281            3      611.702      599.290      606.475
     1774        2.554        5.343            0      615.862      571.964      619.016
     1775        2.418        5.283            4      617.689      603.140      611.308
     1776        2.355        5.203            5      601.599      615.858      581.591
     1777        2.402        5.313            4      620.883      601.954      597.258
     1778        2.455        5.283            5      622.188      579.389      602.561
     1779        2.490        5.194            4      599.309      570.018      593.511
     1780        2.534        5.326            4      613.954      578.737      601.268
     1781        2.322        5.329            2      624.988      599.071      623.368
     1782        2.400        5.227            4      606.096      560.086      611.851
     1783        2.419        5.265            3      612.860      603.505      612.621
     1784        2.373        5.282            2      616.545      570.515      629.485
     1785        2.462        5.241            2      610.750      615.522      617.233
     1786        2.450        5.255            1      614.895      580.903      628.899
     1787        2.447        5.278            3      618.106      553.878      621.685
     1788        2.416        5.263            1      616.380      567.366      606.838
     1789        2.483        5.242            1      609.293      543.344      631.535
     1790        2.427        5.261            1      618.835      546.531      614.343
     1791        2.417        5.304            2      619.760      573.640      622.768
     1792        2.492        5.232            2      606.830      557.290      604.339
     1793        2.567        5.294            2      614.529      545.399      629.174
     1794        2.370        5.276            2      624.877      553.548      629.411
     1795        2.435        5.281            2      619.277      588.027      621.514
     1796        2.390        5.285            3      616.537      568.107      596.288
     1797        2.386        5.303            2      618.930      559.450      625.635
     1798        2.515        5.261            3      615.984      538.239      620.128
     1799        2.460        5.255            2      610.227      542.730      610.088
     1800        2.437        5.295            3      615.412      556.062      609.123
     1801        2.478        5.340            3      628.531      541.203      614.645
     1802        2.465        5.285            2      616.644      538.941      621.089
     1803        2.420        5.243            2      612.616      535.638      622.218
     1804        2.501        5.256            2      611.626      540.325      604.833
     1805        2.545        5.189            3      600.350      522.313      581.715
     1806        2.490        5.231            3      609.737      546.626      607.139
     1807        2.364        5.235            0      609.528      553.026      626.125
     1808        2.464        5.223            3      609.133      562.812      612.243
     1809        2.489        5.249            3      605.597      554.962      597.267
     1810        2.411        5.332            2      633.324      573.259      624.498
     1811        2.492        5.261            1      613.219      533.434      609.832
     1812        2.440        5.240            3      606.957      543.050      614.584
     1813        2.546        5.266            2      612.372      519.110      598.598
     1814        2.411        5.226            2      609.634      545.870      611.354
     1815        2.458        5.226            4      606.910      552.590      599.527
     1816        2.341        5.297            1      612.261      549.492      601.907
     1817        2.592        5.309            3      609.058      543.885      599.652
     1818        2.582        5.346            2      618.663      548.570      594.871
     1819        2.627        5.318            3      618.243      552.888      605.824
     1820        2.519        5.357            4      619.389      537.650      616.571
     1821        2.536        5.246            4      612.818      526.205      589.603
     1822        2.557        5.270            4      610.061      524.432      603.624
     1823        2.559        5.313            3      612.591      574.122      604.667
     1824        2.497        5.376            4      621.226      594.998      602.871
     1825        2.622        5.368            4      618.019      579.184      606.133
     1826        2.530        5.263            5      606.267      557.201      609.432
     1827        2.428        5.336            1      621.658      580.799      615.429
