  Frame #         RMSD         rGyr      intraHB        MolSA         SASA          PSA
      554        1.143        5.937            0      512.560      305.299       76.763
      555        0.886        6.123            0      518.632      296.711       74.491
      556        1.066        6.056            0      513.266      290.218       72.139
      557        1.086        6.036            0      515.243      264.238       74.334
      558        0.968        6.080            0      513.395      290.930       71.695
      559        0.850        5.972            0      511.119      316.333       73.364
      560        0.744        6.054            0      514.620      338.264       78.123
      561        0.660        6.022            0      511.159      299.125       71.954
      562        0.575        6.115            0      518.139      279.680       75.312
      563        0.603        6.050            0      515.051      336.248       72.147
      564        1.139        6.102            0      516.822      307.784       74.544
      565        0.797        6.210            0      519.039      301.158       72.838
      566        0.980        6.000            0      514.435      310.201       72.394
      567        0.786        6.139            0      516.133      306.923       73.596
      568        0.941        6.093            0      517.290      288.437       75.102
      569        0.941        6.095            0      511.898      249.579       73.342
      570        0.919        6.068            0      513.386      315.662       71.656
      571        1.350        6.149            0      522.439      302.037       74.194
      572        0.966        6.110            0      511.692      273.476       73.972
      573        0.846        6.026            0      512.347      278.697       75.238
      574        0.760        6.082            0      516.961      317.806       79.034
      575        0.739        6.041            0      514.403      322.579       74.083
      576        0.698        6.045            0      514.498      253.423       73.272
      577        1.101        6.030            0      513.631      277.634       75.757
      578        0.979        6.039            0      514.386      262.223       78.596
      579        1.010        6.011            0      509.454      297.251       73.571
      580        1.178        6.046            0      516.916      243.828       73.742
      581        0.721        6.127            0      514.713      265.834       71.933
      582        0.851        6.054            0      512.132      235.391       71.662
      583        0.993        6.032            0      510.235      265.937       71.686
      584        1.004        6.012            0      507.503      235.174       72.578
      585        1.672        5.971            0      511.956      221.274       72.879
      586        2.038        5.853            0      513.234      225.737       81.426
      587        1.823        6.051            0      520.286      242.925       77.256
      588        2.017        5.772            0      509.935      213.475       80.658
      589        1.966        5.842            0      511.250      218.637       80.045
      590        0.932        5.981            0      516.996      248.977       72.951
      591        1.172        6.128            0      518.254      279.822       75.033
      592        0.940        6.233            0      520.215      255.201       71.338
      593        0.801        6.059            0      512.878      265.958       73.499
      594        0.997        6.145            0      513.244      261.680       72.265
      595        0.754        6.128            0      516.837      260.370       72.125
      596        0.864        6.172            0      517.144      291.436       73.533
      597        0.888        6.261            0      519.029      253.644       74.574
      598        0.954        6.087            0      509.644      287.061       71.317
      599        0.748        6.201            0      516.853      287.186       74.662
      600        0.870        6.010            0      512.730      277.620       70.775
      601        0.856        6.100            0      516.251      282.995       76.636
      602        0.911        6.157            0      517.054      278.597       73.042
      603        0.712        6.102            0      509.637      298.207       72.035
      604        0.913        6.090            0      512.125      260.573       74.487
      605        0.881        6.157            0      516.690      288.611       72.468
      606        0.771        6.097            0      520.704      248.175       74.249
      607        0.950        5.999            0      509.497      234.630       72.013
      608        1.318        6.121            0      518.278      245.970       73.235
      609        1.329        6.050            0      516.516      210.346       73.479
      610        1.303        6.085            0      512.065      251.320       73.827
      611        1.517        6.012            0      514.020      238.454       76.759
      612        1.849        5.875            0      513.923      241.549       83.553
      613        2.079        5.661            0      504.104      226.393       85.108
      614        2.126        5.859            0      512.877      261.470       82.335
      615        1.651        5.995            0      512.221      208.632       71.700
      616        1.283        6.046            0      509.286      197.270       74.509
      617        1.951        5.738            0      507.116      196.485       85.336
      618        1.918        5.929            0      516.421      209.857       81.425
      619        2.084        5.671            0      498.990      216.723       80.561
      620        2.091        5.711            0      509.066      227.408       86.005
      621        2.142        5.705            0      508.878      247.731       82.617
      622        2.110        5.781            0      511.076      216.556       84.756
      623        2.095        5.666            0      503.580      206.655       86.369
      624        2.006        5.735            0      511.257      229.487       86.074
      625        2.240        5.570            0      506.925      245.665       87.897
      626        2.331        5.544            0      508.140      229.097       86.124
      627        2.133        5.635            0      505.244      210.695       89.421
      628        2.118        5.686            0      506.947      231.222       81.676
      629        2.177        5.569            0      504.074      227.560       82.812
      630        2.176        5.570            0      501.078      205.271       83.178
      631        2.171        5.629            0      506.274      247.142       85.453
      632        2.199        5.604            0      505.101      218.399       83.853
      633        2.270        5.652            0      508.419      230.119       82.327
      634        2.376        5.696            0      514.382      245.259       82.933
      635        2.044        5.809            0      510.507      247.845       79.627
      636        1.906        5.839            0      511.090      244.316       79.686
      637        1.077        6.015            0      511.050      261.048       73.690
      638        1.121        6.187            0      513.729      270.116       72.890
      639        0.831        6.209            0      516.001      296.471       72.683
      640        2.092        5.686            0      504.233      210.766       88.820
      641        2.052        5.696            0      506.775      210.347       85.684
      642        2.074        5.700            0      507.634      240.787       80.837
      643        2.057        5.675            0      502.683      243.359       89.864
      644        1.890        5.901            0      512.296      248.340       82.170
      645        2.085        5.629            0      501.808      230.131       89.566
      646        2.039        5.700            0      507.077      221.249       86.458
      647        2.154        5.603            0      503.114      202.424       83.420
      648        2.138        5.666            0      505.145      202.314       83.561
      649        1.949        5.780            0      507.030      211.660       82.476
      650        0.889        6.154            0      514.590      254.367       77.879
      651        1.298        6.052            0      514.388      235.920       78.165
      652        1.272        6.147            0      516.158      229.421       77.514
      653        1.030        6.112            0      516.366      253.060       76.440
      654        1.546        6.053            0      513.598      242.973       87.743
      655        1.449        6.265            0      521.744      239.135       75.244
      656        1.935        5.802            0      506.878      239.095       81.032
      657        1.733        6.047            0      515.393      226.979       78.140
      658        1.792        5.972            0      512.923      258.977       76.863
      659        1.876        5.909            0      514.233      218.705       80.074
      660        1.180        6.168            0      514.839      291.803       75.139
      661        0.884        6.310            0      519.062      294.827       76.858
      662        1.469        6.088            0      513.702      306.043       73.521
      663        2.299        5.876            0      513.495      236.944       83.875
      664        2.326        6.121            0      520.433      250.133       81.077
      665        2.334        5.904            0      519.320      241.199       81.869
      666        2.265        5.877            0      519.871      265.325       83.794
      667        2.232        6.143            0      524.499      286.074       80.452
      668        2.177        6.109            0      522.723      249.312       77.605
      669        2.272        6.029            0      520.876      238.903       81.952
      670        2.349        5.820            0      512.685      244.031       84.123
      671        2.160        6.081            0      516.551      275.518       85.438
      672        2.290        5.952            0      512.995      269.350       81.534
      673        2.360        5.845            0      517.464      282.096       83.508
      674        2.407        5.737            0      510.406      215.773       84.492
      675        2.120        6.091            0      521.836      190.402       79.784
      676        2.126        6.073            0      518.025      257.814       75.548
      677        2.440        5.826            0      510.402      269.578       83.531
      678        2.494        5.744            0      513.331      197.216       81.738
      679        2.474        5.774            0      513.682      171.418       81.637
      680        2.374        5.864            0      519.247      194.320       80.553
      681        2.378        5.752            0      510.567      167.601       84.794
      682        2.402        5.785            0      515.948      193.414       86.635
      683        2.238        6.127            0      522.994      244.588       80.516
      684        2.294        5.958            0      522.614      231.645       82.363
      685        2.442        5.968            0      523.476      202.921       83.537
      686        2.279        6.164            0      520.460      217.623       81.579
      687        2.278        6.081            0      514.680      211.412       79.256
      688        2.226        5.970            0      517.922      218.337       82.857
      689        2.133        6.047            0      520.585      203.228       84.334
      690        2.090        5.892            0      514.841      221.751       80.567
      691        2.300        5.834            0      514.957      210.604       91.085
      692        2.006        6.205            0      524.960      194.411       79.349
      693        1.879        6.129            0      523.007      193.996       74.287
      694        2.244        5.954            0      514.858      210.936       81.024
      695        1.748        6.279            0      523.553      222.474       81.872
      696        2.238        5.919            0      516.656      215.201       83.919
      697        2.365        6.021            0      517.459      234.368       82.773
      698        1.860        6.198            0      513.654      250.788       72.745
      699        1.752        6.320            0      523.010      238.585       75.689
      700        1.769        6.302            0      517.228      227.053       71.180
      701        2.020        6.297            0      522.136      200.764       73.831
      702        2.161        6.143            0      515.020      216.750       77.431
      703        2.378        5.829            0      510.373      239.688       80.439
      704        2.329        5.980            0      518.856      248.672       83.799
      705        2.211        6.166            0      519.352      264.777       81.149
      706        2.387        5.846            0      509.714      248.026       84.364
      707        2.198        6.028            0      519.802      209.502       79.839
      708        1.931        6.190            0      520.098      218.826       73.264
      709        2.287        6.061            0      520.845      225.365       80.132
      710        2.274        5.976            0      517.858      235.211       79.423
      711        2.115        6.144            0      521.031      214.224       75.908
      712        1.747        6.205            0      522.844      259.418       72.162
      713        1.843        6.320            0      515.056      267.991       72.444
      714        2.151        6.269            0      522.683      229.415       78.736
      715        1.919        6.407            0      531.701      227.808       70.417
      716        1.740        6.348            0      517.604      267.939       69.508
      717        1.722        6.367            0      525.669      247.304       74.734
      718        1.682        6.338            0      522.365      248.886       75.052
      719        1.810        6.244            0      517.621      239.040       73.586
      720        2.216        6.081            0      518.952      236.285       78.754
      721        2.221        6.179            0      516.507      256.259       75.335
      722        2.056        6.129            0      516.223      214.936       76.030
      723        2.299        6.001            0      513.784      263.906       78.762
      724        2.398        6.148            0      523.193      246.843       80.610
      725        2.360        6.008            0      515.028      224.089       78.739
      726        2.206        6.096            0      511.813      239.117       79.044
      727        2.226        6.175            0      524.448      229.079       78.157
      728        2.375        5.962            0      510.059      227.515       82.845
      729        2.303        5.882            0      517.603      218.706       82.361
      730        2.188        6.133            0      520.943      270.010       79.618
      731        2.452        5.939            0      517.756      263.342       80.871
      732        1.969        6.183            0      515.584      245.271       73.705
      733        1.840        6.264            0      511.615      280.256       71.765
      734        2.187        6.228            0      517.845      247.587       73.749
      735        2.338        6.039            0      514.055      212.779       82.404
      736        2.222        5.988            0      512.418      212.196       76.246
      737        2.005        6.195            0      516.004      205.176       77.950
      738        2.438        5.992            0      513.403      214.383       82.009
      739        2.317        6.006            0      513.177      243.302       75.477
      740        2.339        6.068            0      518.926      257.492       77.825
      741        2.288        6.099            0      522.673      244.220       80.070
      742        2.187        6.069            0      517.856      215.210       78.778
      743        2.335        6.049            0      514.856      239.743       81.133
      744        1.760        6.211            0      522.733      218.602       72.423
      745        1.710        6.241            0      522.042      256.716       74.255
      746        1.753        6.255            0      520.471      242.977       71.965
      747        2.186        6.137            0      524.210      231.691       73.597
      748        2.432        6.042            0      516.176      232.346       80.253
      749        2.323        6.019            0      520.009      228.173       79.842
      750        2.435        6.023            0      516.170      214.650       80.641
      751        1.775        6.178            0      516.010      254.421       73.049
      752        1.643        6.236            0      516.181      281.146       73.088
      753        1.674        6.525            0      526.154      279.475       74.014
      754        1.632        6.516            0      521.849      231.897       73.205
      755        1.483        6.330            0      512.894      230.622       72.109
      756        1.470        6.324            0      514.378      276.668       73.379
      757        1.595        6.470            0      523.537      281.907       74.152
      758        1.478        6.331            0      519.290      250.650       76.766
      759        1.471        6.356            0      519.113      255.774       73.277
      760        1.545        6.374            0      518.777      270.611       72.057
      761        1.439        6.262            0      520.483      271.266       73.331
      762        1.537        6.289            0      516.085      255.135       77.177
      763        1.426        6.141            0      511.060      237.960       69.558
      764        1.445        6.210            0      515.695      256.006       72.921
      765        1.325        6.284            0      522.146      272.705       70.418
      766        1.602        6.262            0      514.836      285.362       72.584
      767        1.485        6.154            0      512.380      270.866       72.063
      768        1.478        6.198            0      521.099      274.661       72.513
      769        1.502        6.382            0      523.356      288.919       68.964
      770        1.511        6.169            0      512.014      259.509       70.592
      771        1.566        6.386            0      519.461      282.320       71.562
      772        1.523        6.461            0      526.144      293.556       74.434
      773        1.504        6.302            0      518.023      255.716       71.830
      774        1.380        6.236            0      524.059      285.109       72.363
      775        1.541        6.397            0      527.984      301.312       72.914
      776        1.620        6.348            0      524.288      285.280       72.657
      777        1.825        6.197            0      520.083      266.092       80.298
      778        1.528        6.364            0      525.177      296.340       71.483
      779        1.359        6.233            0      522.147      256.404       72.273
      780        1.466        6.279            0      517.959      274.821       71.762
      781        1.494        6.203            0      512.197      265.100       70.382
      782        1.490        6.414            0      522.585      280.329       74.589
      783        1.585        6.417            0      526.171      284.496       73.621
      784        1.344        6.216            0      521.002      300.774       72.688
      785        1.517        6.374            0      524.610      310.119       72.827
      786        1.399        6.236            0      527.384      282.069       74.105
      787        1.851        6.233            0      517.068      302.355       71.436
      788        1.691        6.397            0      526.561      272.736       71.070
      789        1.690        6.266            0      514.431      270.564       72.319
      790        1.643        6.215            0      511.371      261.059       69.949
      791        1.685        6.227            0      513.339      274.706       75.221
      792        1.766        6.323            0      516.222      255.084       71.897
      793        1.855        6.446            0      521.219      294.206       72.622
      794        1.691        6.380            0      518.935      299.207       71.942
      795        1.700        6.321            0      518.539      280.169       74.420
      796        1.727        6.217            0      512.901      261.434       76.099
      797        1.709        6.334            0      517.721      288.508       73.878
      798        1.731        6.311            0      516.316      286.685       71.544
      799        1.636        6.291            0      520.664      262.537       76.827
      800        1.754        6.335            0      519.251      295.876       75.156
      801        1.807        6.331            0      512.713      270.088       71.064
      802        1.696        6.329            0      519.831      313.224       73.655
      803        1.669        6.206            0      518.171      262.803       72.352
      804        1.658        6.206            0      516.956      233.756       74.501
      805        1.547        6.338            0      523.133      251.152       74.943
      806        1.599        6.247            0      521.898      230.976       71.857
      807        1.476        6.274            0      521.369      250.576       76.918
      808        1.686        6.211            0      516.355      265.422       72.626
      809        1.854        6.273            0      512.334      265.670       73.401
      810        1.696        6.402            0      520.733      232.114       74.104
      811        1.847        6.313            0      516.439      237.702       73.140
      812        1.605        6.243            0      521.094      263.585       74.225
      813        1.686        6.362            0      519.937      256.134       70.711
      814        1.476        6.226            0      513.395      263.465       73.652
      815        1.289        6.308            0      525.249      266.270       71.295
      816        1.414        6.126            0      508.780      257.238       72.506
      817        1.644        6.457            0      525.911      289.341       73.975
      818        1.472        6.211            0      513.486      215.879       72.793
      819        1.477        6.149            0      513.572      226.409       74.317
      820        1.536        6.231            0      519.631      300.818       72.479
      821        1.622        6.262            0      514.563      255.426       70.524
      822        1.590        6.356            0      522.820      276.998       69.454
      823        1.592        6.273            0      517.769      279.725       71.074
      824        1.546        6.418            0      521.407      274.237       69.319
      825        1.661        6.191            0      515.695      259.826       73.064
      826        1.631        6.425            0      521.342      305.607       69.369
      827        1.485        6.244            0      517.714      307.954       70.972
      828        1.413        6.266            0      514.480      277.437       71.192
      829        1.531        6.409            0      522.914      289.492       72.621
      830        1.544        6.482            0      522.738      268.368       73.098
      831        1.528        6.287            0      513.824      284.258       71.613
      832        1.594        6.417            0      524.741      267.470       76.206
      833        1.438        6.332            0      519.546      247.983       71.409
      834        1.459        6.220            0      517.692      265.339       73.750
      835        1.501        6.365            0      518.108      258.263       71.278
      836        1.460        6.275            0      517.603      259.797       74.283
      837        1.485        6.211            0      516.964      265.030       72.090
      838        1.460        6.318            0      516.221      220.294       71.440
      839        1.485        6.348            0      521.558      235.400       74.255
      840        1.787        6.355            0      518.691      211.820       73.863
      841        1.629        6.453            0      525.088      262.173       74.703
      842        1.513        6.406            0      519.594      266.500       72.125
      843        1.510        6.231            0      512.268      242.713       71.102
      844        1.551        6.321            0      517.354      249.006       70.411
      845        1.564        6.339            0      519.024      228.963       71.312
      846        1.629        6.371            0      520.705      259.176       72.097
      847        1.517        6.370            0      517.895      264.730       71.898
      848        1.587        6.464            0      519.397      232.994       75.938
      849        1.598        6.424            0      519.266      217.472       71.994
      850        1.512        6.370            0      522.640      238.067       71.697
      851        1.559        6.374            0      519.164      305.856       73.001
      852        1.584        6.428            0      524.777      287.108       71.776
      853        1.561        6.467            0      521.784      264.514       71.525
      854        1.498        6.237            0      513.459      249.809       72.756
      855        1.514        6.380            0      520.285      250.746       70.409
      856        1.531        6.444            0      518.155      260.439       72.095
      857        1.543        6.300            0      516.825      277.167       74.218
      858        1.509        6.309            0      517.870      263.423       69.101
      859        1.567        6.320            0      514.875      263.022       69.089
      860        1.500        6.314            0      513.078      267.913       74.074
      861        1.439        6.219            0      514.175      250.547       74.375
      862        1.480        6.297            0      517.149      246.146       73.765
      863        1.539        6.149            0      513.670      271.868       68.934
      864        1.459        6.150            0      509.701      292.048       71.023
      865        1.529        6.259            0      516.477      273.916       72.261
      866        1.476        6.283            0      519.186      290.610       70.318
      867        1.366        6.229            0      521.155      256.575       71.693
      868        1.377        6.263            0      517.796      274.532       70.743
      869        1.413        6.455            0      523.374      287.029       72.465
      870        1.476        6.228            0      517.155      268.248       69.620
      871        1.417        6.258            0      515.099      267.377       73.208
      872        1.465        6.264            0      515.154      257.627       72.333
      873        1.348        6.275            0      520.445      270.474       74.636
      874        1.399        6.250            0      517.697      269.572       70.888
      875        1.302        6.186            0      516.983      275.153       72.396
      876        1.429        6.093            0      520.387      257.360       73.984
      877        1.325        6.276            0      515.857      245.591       73.145
      878        1.368        6.259            0      518.436      266.420       73.047
      879        1.419        6.219            0      518.632      274.915       73.304
      880        1.285        6.359            0      523.470      279.254       72.644
      881        1.373        6.349            0      521.211      223.876       71.366
      882        1.513        6.357            0      521.143      270.533       72.816
      883        1.454        6.170            0      511.703      256.278       72.572
      884        1.509        6.102            0      516.590      284.980       73.599
      885        1.376        6.329            0      519.486      283.614       71.701
      886        1.434        6.144            0      512.899      265.640       71.542
      887        1.261        6.221            0      519.082      257.148       74.538
      888        1.383        6.412            0      522.158      248.020       74.440
      889        1.403        6.221            0      517.068      239.267       73.283
      890        1.290        6.214            0      526.360      263.729       72.663
      891        1.430        6.314            0      517.056      265.996       75.536
      892        1.454        6.371            0      524.703      266.143       72.529
      893        1.321        6.261            0      519.755      234.103       72.351
      894        1.403        6.171            0      511.459      217.616       75.219
      895        1.331        6.303            0      523.359      236.871       71.903
      896        1.492        6.375            0      523.492      240.435       72.864
      897        1.452        6.365            0      524.224      259.276       73.539
      898        1.362        6.258            0      518.416      253.707       75.271
      899        1.267        6.351            0      523.990      244.967       72.336
      900        1.265        6.246            0      520.393      241.769       70.256
      901        1.517        6.280            0      515.255      249.588       72.914
      902        1.326        6.280            0      522.527      233.656       72.291
      903        1.346        6.265            0      519.711      273.395       71.535
      904        1.434        6.427            0      522.930      239.558       72.293
      905        1.263        6.285            0      520.772      254.106       69.369
      906        1.367        6.276            0      520.450      281.946       70.705
      907        1.587        6.275            0      522.480      291.323       70.413
      908        1.360        6.313            0      522.672      267.698       75.239
      909        1.339        6.269            0      517.892      288.184       71.885
      910        1.620        6.502            0      524.833      269.998       74.612
      911        1.526        6.305            0      517.986      275.035       72.834
      912        1.496        6.343            0      523.003      268.788       76.576
      913        1.490        6.198            0      516.494      259.770       73.338
      914        1.426        6.175            0      509.922      251.035       73.788
      915        1.450        6.303            0      512.026      266.855       71.565
      916        1.500        6.257            0      516.787      234.448       70.748
      917        1.408        6.203            0      511.052      292.334       69.013
      918        1.423        6.201            0      513.085      287.134       68.739
      919        1.368        6.187            0      511.878      262.869       71.352
      920        1.405        6.247            0      517.479      250.461       73.281
      921        1.364        6.308            0      521.343      235.530       74.593
      922        1.299        6.245            0      519.497      231.440       71.307
      923        1.397        6.438            0      524.517      232.712       72.421
      924        1.524        6.278            0      514.692      246.611       74.039
      925        1.346        6.268            0      518.618      255.974       73.127
      926        1.418        6.191            0      513.669      252.276       72.631
      927        1.311        6.263            0      521.624      255.719       76.877
      928        1.289        6.217            0      520.720      251.460       72.907
      929        1.389        6.307            0      523.797      270.259       73.940
      930        1.279        6.276            0      522.206      262.767       72.940
      931        1.279        6.251            0      517.415      245.477       72.547
      932        1.248        6.301            0      523.109      232.633       77.924
      933        1.410        6.246            0      518.551      255.411       70.185
      934        1.462        6.150            0      517.436      276.640       73.283
      935        1.313        6.232            0      519.743      250.174       75.742
      936        1.582        6.186            0      517.825      258.112       75.504
      937        2.346        6.042            0      511.660      273.380       83.515
      938        2.230        6.145            0      522.217      226.567       80.029
      939        2.027        6.054            0      507.647      205.876       72.785
      940        2.037        6.179            0      524.114      230.809       74.553
      941        2.166        6.123            0      523.503      231.668       75.921
      942        2.194        5.966            0      517.740      219.621       79.439
      943        2.113        6.020            0      517.203      242.743       81.096
      944        2.310        5.837            0      504.117      196.217       81.664
      945        2.493        5.748            0      504.617      242.930       80.070
      946        2.454        5.912            0      506.353      238.795       82.184
      947        2.401        5.876            0      509.120      230.068       84.139
      948        2.286        5.948            0      515.915      208.254       80.311
      949        2.290        5.866            0      504.437      227.169       82.434
      950        2.492        5.833            0      508.752      244.245       85.290
      951        2.428        6.049            0      513.094      214.631       81.920
      952        2.150        6.085            0      514.989      248.216       76.865
      953        2.348        5.894            0      507.879      214.708       81.443
      954        2.284        5.986            0      509.990      216.559       79.501
      955        2.175        6.062            0      521.462      215.089       77.620
      956        2.244        5.997            0      517.365      207.128       79.447
      957        2.275        5.948            0      512.054      226.066       80.501
      958        1.950        6.313            0      517.675      217.203       72.735
      959        1.526        6.173            0      511.403      246.393       72.959
      960        1.711        6.190            0      517.576      247.878       73.545
      961        1.575        6.215            0      517.147      280.535       77.251
      962        1.764        6.185            0      515.774      257.385       76.641
      963        1.583        6.271            0      512.176      253.870       72.528
      964        1.507        6.328            0      519.442      250.998       74.918
      965        1.645        6.266            0      522.450      245.032       75.484
      966        1.700        6.264            0      525.232      237.470       69.887
      967        1.715        6.145            0      519.727      287.747       79.240
      968        1.800        6.324            0      519.024      287.748       69.314
      969        1.770        6.165            0      511.754      304.246       73.562
      970        1.768        6.248            0      517.554      286.149       76.004
      971        1.728        6.226            0      517.396      264.607       72.461
      972        1.713        6.157            0      515.146      257.263       75.150
      973        1.686        6.390            0      521.687      284.006       75.003
      974        1.505        6.259            0      522.821      263.443       71.210
      975        1.567        6.281            0      517.451      302.817       72.763
      976        1.516        6.308            0      517.997      309.876       73.289
      977        1.471        6.354            0      522.158      274.295       81.422
      978        1.448        6.338            0      521.323      290.750       74.667
      979        1.382        6.206            0      512.473      291.129       71.787
      980        1.439        6.107            0      514.470      291.251       72.385
      981        1.417        6.196            0      515.825      280.185       74.796
      982        1.472        6.227            0      516.624      261.918       74.168
      983        1.401        6.271            0      524.209      298.637       72.143
      984        1.509        6.387            0      523.222      273.010       73.028
      985        1.607        6.184            0      514.948      223.768       80.277
      986        1.595        6.283            0      514.755      253.856       74.754
      987        1.365        6.237            0      519.564      238.462       71.915
      988        1.499        6.161            0      511.107      244.977       78.016
      989        1.579        6.257            0      517.249      228.109       77.059
      990        1.500        6.214            0      513.858      215.770       70.576
      991        1.275        6.233            0      520.473      249.108       71.957
      992        1.505        6.242            0      513.866      215.152       72.150
      993        1.603        6.158            0      517.276      205.207       72.368
      994        1.752        6.352            0      520.393      233.064       73.276
      995        1.620        6.146            0      513.106      266.663       73.340
      996        1.470        6.289            0      513.918      247.347       71.963
      997        1.340        6.153            0      516.904      222.406       70.559
      998        1.544        6.346            0      516.748      279.577       73.325
      999        1.529        6.383            0      521.946      279.930       73.242
     1000        1.494        6.295            0      513.809      292.548       73.303
