  Frame #         RMSD         rGyr      intraHB        MolSA         SASA          PSA
      126        0.380        5.422            0      470.629       80.421       45.512
      127        0.386        5.477            0      471.041      100.884       51.401
      128        0.548        5.474            0      473.308       93.385       50.676
      129        0.715        5.477            0      473.296      108.328       51.002
      130        0.360        5.475            0      474.304      112.976       53.045
      131        0.432        5.497            0      473.720       81.528       54.004
      132        0.439        5.455            0      472.925      106.437       51.571
      133        0.419        5.511            0      474.290      100.280       52.938
      134        0.473        5.473            0      474.971       93.055       50.090
      135        0.452        5.475            0      470.767       75.399       52.979
      136        0.490        5.437            0      469.428       79.186       47.700
      137        0.394        5.476            0      475.330       86.088       54.522
      138        0.475        5.445            0      469.015       95.143       52.986
      139        0.625        5.470            0      474.063       71.437       49.805
      140        0.519        5.427            0      470.427       86.422       56.840
      141        0.323        5.447            0      467.243       78.450       49.781
      142        0.342        5.433            0      470.236       77.862       51.488
      143        0.504        5.529            0      473.572       72.381       49.726
      144        0.477        5.464            0      471.465       69.280       43.634
      145        0.384        5.421            0      469.501       89.675       53.189
      146        0.522        5.525            0      472.377       98.801       55.210
      147        0.383        5.521            0      471.981      108.242       50.225
      148        0.905        5.538            0      473.419       88.576       53.158
      149        0.476        5.465            0      469.094       84.959       54.313
      150        0.442        5.403            0      467.746       75.601       52.191
      151        0.415        5.443            0      469.460       72.767       53.517
      152        0.566        5.443            0      469.135       73.933       53.704
      153        0.513        5.486            0      472.426       62.460       52.192
      154        0.462        5.470            0      471.673       86.758       49.847
      155        0.347        5.395            0      469.141       55.733       48.284
      156        0.644        5.439            0      470.754       94.511       52.962
      157        0.432        5.346            0      467.082       67.292       53.539
      158        0.584        5.455            0      471.067       61.136       51.493
      159        0.533        5.421            0      469.657       82.600       55.170
      160        0.505        5.433            0      472.144       75.259       53.332
      161        0.273        5.383            0      468.828       59.953       54.455
      162        0.640        5.424            0      467.990       88.805       57.293
      163        0.704        5.515            0      472.807      103.939       51.823
      164        0.380        5.430            0      472.623       94.665       50.589
      165        0.658        5.438            0      471.431       96.641       51.386
      166        0.569        5.513            0      472.862       89.986       48.695
      167        0.503        5.466            0      470.191       91.086       49.836
      168        0.492        5.383            0      469.725       83.756       55.234
      169        0.562        5.455            0      470.252       88.292       49.634
      170        0.692        5.450            0      468.648       95.084       49.097
      171        0.408        5.396            0      468.347       99.913       51.144
      172        0.440        5.461            0      472.068       99.545       50.506
      173        0.483        5.451            0      471.729      100.944       51.121
      174        0.367        5.443            0      472.443      100.178       49.728
      175        0.407        5.509            0      474.284      107.175       50.483
      176        0.609        5.424            0      471.263      111.575       52.067
      177        0.638        5.481            0      471.667      102.852       55.630
      178        0.398        5.390            0      467.280       99.999       52.188
      179        0.482        5.426            0      469.612       88.001       55.740
      180        0.437        5.513            0      471.923       86.529       49.788
      181        0.526        5.450            0      471.748      117.221       50.278
      182        0.543        5.460            0      473.219      109.963       47.317
      183        0.477        5.479            0      474.009      108.032       52.654
      184        0.467        5.522            0      476.936       98.567       51.382
      185        0.370        5.378            0      466.978       88.228       48.042
      186        0.395        5.423            0      470.105       85.012       52.017
      187        0.505        5.391            0      469.642       92.196       51.901
      188        0.412        5.445            0      469.587      134.050       55.130
      189        0.544        5.472            0      472.840      111.257       54.035
      190        0.621        5.431            0      470.362      107.443       51.965
      191        0.525        5.484            0      474.711      105.838       54.395
      192        0.740        5.457            0      472.633      111.984       55.102
      193        0.301        5.472            0      474.406       87.307       51.199
      194        0.696        5.441            0      473.386       90.013       50.568
      195        0.561        5.499            0      473.521      101.660       49.065
      196        0.568        5.434            0      469.898      112.173       53.225
      197        0.432        5.413            0      470.483      105.709       55.257
      198        0.429        5.467            0      472.995      102.227       49.902
      199        0.464        5.485            0      471.297      106.215       52.831
      200        0.433        5.481            0      473.845       87.374       47.511
      201        0.579        5.428            0      473.896       81.040       50.833
      202        0.590        5.461            0      474.135      103.505       52.562
      203        0.663        5.484            0      471.934       77.322       56.680
      204        0.648        5.457            0      473.603      122.885       52.897
      205        0.393        5.389            0      471.065       96.792       46.158
      206        0.477        5.443            0      470.980       92.701       53.120
      207        0.382        5.414            0      470.838       96.514       53.373
      208        0.549        5.519            0      473.344      139.386       50.184
      209        0.490        5.489            0      471.450      124.167       53.652
      210        0.408        5.446            0      472.155      113.116       49.631
      211        0.442        5.447            0      467.941      101.376       47.190
      212        0.572        5.448            0      470.298      117.498       49.628
      213        0.557        5.472            0      473.057       92.373       46.518
      214        0.527        5.426            0      472.415       95.894       50.883
      215        0.394        5.436            0      469.627      103.767       49.249
      216        0.457        5.472            0      468.494      107.656       47.736
      217        0.350        5.477            0      474.207       93.514       48.241
      218        0.615        5.462            0      474.121       77.509       51.315
      219        0.537        5.468            0      471.874      101.952       59.176
      220        0.602        5.458            0      471.989       69.245       47.429
      221        0.714        5.438            0      470.646       93.128       51.985
      222        0.458        5.444            0      470.304      100.341       51.500
      223        0.444        5.429            0      472.441       98.553       51.374
      224        0.542        5.476            0      475.252       90.385       49.832
      225        0.436        5.443            0      468.185      123.923       52.808
      226        0.563        5.421            0      471.616      103.730       47.863
      227        0.482        5.450            0      473.924       89.049       53.228
      228        0.620        5.476            0      474.438       81.305       52.516
      229        0.707        5.463            0      473.307       73.831       50.968
      230        0.624        5.439            0      472.026       84.503       51.549
      231        0.604        5.424            0      471.226       94.627       51.133
      232        0.506        5.415            0      469.661       81.532       50.609
      233        0.497        5.472            0      472.033       85.042       54.353
      234        0.466        5.418            0      470.505       73.651       54.375
      235        0.565        5.491            0      473.643       94.635       51.044
      236        0.524        5.401            0      471.012       81.575       51.599
      237        0.589        5.506            0      473.611       82.898       48.554
      238        0.654        5.454            0      470.984      100.505       53.975
      239        0.561        5.465            0      474.212       88.736       52.253
      240        0.670        5.456            0      474.049       85.151       53.191
      241        0.520        5.455            0      474.357      100.763       50.135
      242        0.505        5.433            0      472.970       70.829       56.467
      243        0.618        5.434            0      471.143       94.885       54.418
      244        0.686        5.481            0      473.518       96.940       54.912
      245        0.581        5.469            0      471.911       78.161       53.380
      246        0.481        5.430            0      473.237       87.603       53.858
      247        0.747        5.447            0      471.664       70.166       54.760
      248        0.401        5.416            0      470.702       65.792       55.801
      249        0.699        5.512            0      473.938       71.903       50.325
      250        0.695        5.451            0      472.285       75.608       55.008
      251        0.705        5.472            0      469.899       76.311       53.667
      252        0.619        5.388            0      470.310       92.894       51.754
      253        0.466        5.389            0      472.836       83.227       54.462
      254        0.595        5.433            0      473.277       89.526       53.173
      255        0.490        5.412            0      470.037       90.099       55.646
      256        0.635        5.420            0      468.310       77.771       51.170
      257        0.709        5.480            0      473.420       78.304       52.819
      258        0.447        5.443            0      467.878       55.961       52.751
      259        0.547        5.478            0      473.574       81.828       50.804
      260        0.640        5.405            0      470.995       78.521       55.046
      261        0.616        5.454            0      469.966       82.784       50.252
      262        0.614        5.458            0      474.605       80.928       52.921
      263        0.659        5.393            0      472.477       83.771       52.675
      264        0.618        5.425            0      471.578       84.585       51.516
      265        0.608        5.494            0      471.055       68.600       54.002
      266        0.685        5.465            0      474.423       78.254       51.006
      267        0.723        5.512            0      473.951       78.937       50.803
      268        0.540        5.486            0      477.869       83.526       52.103
      269        0.493        5.371            0      468.521       91.993       50.698
      270        0.725        5.499            0      469.278       89.628       52.623
      271        0.468        5.468            0      470.856      104.856       55.373
      272        0.607        5.464            0      472.475       96.384       53.353
      273        0.566        5.447            0      473.157       81.105       50.593
      274        0.681        5.423            0      471.751       79.364       53.256
      275        0.334        5.428            0      469.656       79.582       53.706
      276        0.594        5.479            0      475.966       75.737       53.958
      277        0.715        5.473            0      471.125       92.383       52.049
      278        0.692        5.479            0      471.413       76.826       50.333
      279        0.572        5.440            0      471.030       99.176       51.360
      280        0.598        5.475            0      474.538       94.205       54.133
      281        0.710        5.455            0      473.432      105.008       50.131
      282        0.539        5.412            0      470.258       84.351       51.364
      283        0.654        5.500            0      473.368       94.520       53.284
      284        0.680        5.474            0      470.604       92.866       53.570
      285        0.582        5.436            0      468.777       81.750       52.090
      286        0.596        5.480            0      474.829       79.903       51.779
      287        0.551        5.405            0      471.952       69.690       57.170
      288        0.778        5.457            0      472.357       67.643       51.586
      289        0.748        5.470            0      473.489       78.924       50.122
      290        0.668        5.423            0      470.201       64.613       54.281
      291        0.545        5.390            0      469.778       68.313       55.321
      292        0.529        5.481            0      473.929       74.823       53.707
      293        0.567        5.477            0      473.831       68.046       51.670
      294        0.623        5.453            0      474.862       80.379       49.246
      295        0.649        5.459            0      470.853       72.043       52.136
      296        0.581        5.474            0      471.433       68.540       51.795
      297        0.596        5.522            0      473.774       73.319       54.510
      298        0.625        5.487            0      474.084       66.260       51.582
      299        0.737        5.437            0      471.812       81.562       52.149
      300        0.543        5.457            0      471.304       96.058       51.592
      301        0.634        5.440            0      472.621       76.454       51.848
      302        0.733        5.487            0      473.201       78.013       49.457
      303        0.725        5.462            0      472.785       67.599       49.886
      304        0.608        5.487            0      475.001       85.849       50.805
      305        0.578        5.440            0      470.176       76.053       51.577
      306        0.617        5.465            0      474.443       78.713       49.808
      307        0.605        5.495            0      475.129       77.686       51.963
      308        0.717        5.460            0      471.406       74.898       51.862
      309        0.610        5.465            0      472.140       74.201       53.029
      310        0.713        5.458            0      471.795       53.074       51.491
      311        0.606        5.481            0      471.685       78.966       54.501
      312        0.693        5.439            0      473.213       78.240       49.698
      313        0.520        5.459            0      474.218       84.495       50.385
      314        0.645        5.467            0      473.805       90.741       50.514
      315        0.463        5.491            0      473.670       92.015       50.119
      316        0.625        5.465            0      474.076      112.907       53.130
      317        0.781        5.470            0      474.383       97.000       48.639
      318        0.659        5.510            0      475.063       87.473       52.586
