  Frame #         RMSD         rGyr      intraHB        MolSA         SASA          PSA
      530        1.202        5.670            0      525.176      172.234       75.363
      531        1.094        5.845            0      533.394      158.910       77.608
      532        1.241        5.789            0      530.852      164.185       80.070
      533        1.081        5.829            0      529.097      133.366       76.366
      534        1.115        5.899            0      534.895      179.929       78.308
      535        1.109        5.722            0      525.632      149.934       77.224
      536        0.996        5.918            0      530.964      151.102       72.810
      537        1.251        5.669            0      521.465      144.041       78.542
      538        1.184        5.760            0      523.078      160.123       79.914
      539        1.114        5.783            0      521.891      146.960       76.330
      540        1.020        5.796            0      529.372      169.883       80.295
      541        1.147        5.740            0      520.481      123.780       78.560
      542        0.980        5.871            0      526.209      142.660       74.827
      543        1.095        5.828            0      525.393      160.546       72.618
      544        1.123        5.685            0      523.389      171.317       74.730
      545        1.138        5.848            0      533.052      203.440       78.615
      546        1.001        5.756            0      523.220      184.555       73.524
      547        1.126        5.786            0      530.102      162.602       79.978
      548        0.963        5.884            0      532.566      158.993       80.896
      549        1.040        5.768            0      525.136      182.816       75.996
      550        0.962        5.852            0      526.632      187.686       75.415
      551        0.964        5.869            0      528.014      196.146       76.561
      552        1.090        5.738            0      524.785      183.583       77.592
      553        1.011        5.787            0      524.814      198.238       73.852
