  # frame#    Prot_CA   Prot_Backbone  Prot_Sidechain  Prot_All_Heavy Lig_wrt_Protein  Lig_wrt_Ligand
         0      0.000           0.000           0.000           0.000           0.000           0.000
         1      1.521           1.531           1.969           1.691           3.312           0.332
         2      2.087           2.101           2.430           2.202           4.001           0.438
         3      2.056           2.060           2.603           2.275           4.235           0.336
         4      2.265           2.291           2.747           2.456           5.019           0.557
         5      2.702           2.730           3.100           2.849           6.016           0.515
         6      2.562           2.582           2.975           2.718           4.998           0.929
         7      2.880           2.903           3.263           3.015           5.140           0.626
         8      2.740           2.759           3.210           2.916           6.436           0.798
         9      2.708           2.736           3.153           2.877           5.293           0.685
        10      2.813           2.820           3.355           3.004           5.855           0.464
        11      2.779           2.805           3.345           2.992           5.029           0.624
        12      2.798           2.825           3.391           3.023           5.960           0.713
        13      3.022           3.047           3.614           3.248           5.600           0.746
        14      3.102           3.127           3.634           3.303           5.637           0.369
        15      3.248           3.286           3.724           3.438           6.879           0.481
        16      3.401           3.440           3.940           3.627           5.757           0.420
        17      3.553           3.616           4.027           3.758           5.825           0.372
        18      3.842           3.907           4.312           4.040           5.159           0.287
        19      4.075           4.143           4.554           4.281           5.295           0.391
        20      3.982           4.028           4.401           4.158           5.855           0.495
        21      4.040           4.090           4.606           4.271           5.452           0.554
        22      3.942           3.988           4.562           4.186           5.188           0.621
        23      4.091           4.146           4.682           4.334           6.065           0.452
        24      3.833           3.890           4.505           4.107           5.008           0.365
        25      4.039           4.102           4.573           4.245           5.725           0.207
        26      3.912           3.989           4.479           4.131           6.727           0.345
        27      3.686           3.773           4.270           3.930           5.286           0.419
        28      3.800           3.846           4.374           4.025           5.121           0.370
        29      3.689           3.738           4.447           4.014           5.118           0.456
        30      3.744           3.789           4.401           4.013           4.308           0.316
        31      3.700           3.724           4.496           4.038           5.663           0.500
        32      3.714           3.736           4.498           4.043           5.900           0.602
        33      3.784           3.805           4.495           4.077           4.762           0.376
        34      3.766           3.766           4.504           4.058           5.636           0.637
        35      3.525           3.524           4.359           3.854           5.652           0.260
        36      3.770           3.792           4.503           4.058           5.079           0.331
        37      3.533           3.555           4.366           3.863           5.266           0.466
        38      3.469           3.523           4.236           3.778           5.305           0.418
        39      3.628           3.671           4.363           3.912           4.645           0.340
        40      3.838           3.861           4.576           4.123           4.930           0.322
        41      3.643           3.681           4.509           4.005           5.381           0.455
        42      3.946           3.971           4.693           4.246           4.926           0.428
        43      3.909           3.962           4.703           4.236           5.790           0.327
        44      4.126           4.160           4.926           4.455           5.937           0.404
        45      4.363           4.412           5.089           4.664           6.211           0.419
        46      4.242           4.295           5.002           4.570           6.079           0.579
        47      4.413           4.462           5.105           4.711           5.975           0.316
        48      4.177           4.218           4.893           4.483           5.689           0.544
        49      4.478           4.518           5.117           4.735           5.865           0.371
        50      4.179           4.237           4.871           4.468           6.660           0.496
        51      4.468           4.518           5.151           4.735           5.968           0.410
        52      4.684           4.736           5.336           4.948           6.055           0.356
        53      4.620           4.668           5.318           4.903           6.157           0.419
        54      4.370           4.432           5.052           4.638           6.400           0.335
        55      4.280           4.345           4.920           4.537           5.913           0.307
        56      4.271           4.301           4.962           4.536           5.982           0.425
        57      4.073           4.092           4.779           4.340           6.021           0.332
        58      4.256           4.266           4.959           4.525           6.450           0.413
        59      4.901           4.926           5.475           5.123           5.778           0.395
        60      4.571           4.614           5.195           4.818           5.888           0.365
        61      4.662           4.712           5.319           4.933           6.138           0.370
        62      4.529           4.582           5.235           4.824           6.623           0.493
        63      4.597           4.651           5.278           4.888           5.467           0.421
        64      4.856           4.907           5.497           5.118           6.066           0.329
        65      4.620           4.665           5.292           4.897           5.714           0.432
        66      4.649           4.696           5.356           4.947           6.222           0.427
        67      4.454           4.479           5.242           4.785           5.404           0.397
        68      4.209           4.248           5.052           4.571           5.982           0.472
        69      3.856           3.900           4.714           4.231           5.653           0.373
        70      3.650           3.692           4.563           4.042           5.701           0.428
        71      3.743           3.790           4.633           4.131           5.397           0.333
        72      3.509           3.540           4.405           3.903           5.580           0.391
        73      3.580           3.625           4.399           3.941           5.524           0.499
