  # frame#    Prot_CA   Prot_Backbone  Prot_Sidechain  Prot_All_Heavy Lig_wrt_Protein  Lig_wrt_Ligand
       176      3.581           3.619           4.146           3.825           2.329           1.626
       177      3.652           3.699           4.227           3.908           2.246           1.664
       178      3.531           3.573           4.077           3.757           2.243           1.685
       179      3.845           3.889           4.288           4.019           2.705           1.685
       180      3.538           3.589           4.062           3.763           2.377           1.740
       181      3.619           3.658           4.119           3.818           2.621           1.672
       182      3.923           3.964           4.395           4.112           2.707           1.520
       183      4.011           4.076           4.437           4.207           2.857           1.728
       184      4.098           4.175           4.491           4.275           2.445           1.616
       185      4.067           4.123           4.465           4.219           2.509           1.533
       186      3.879           3.940           4.297           4.043           2.373           1.739
       187      4.443           4.501           4.809           4.605           2.366           1.546
       188      4.178           4.246           4.530           4.332           2.334           1.550
       189      4.112           4.191           4.508           4.287           2.413           1.645
       190      4.112           4.205           4.482           4.285           2.441           1.717
       191      4.136           4.235           4.471           4.302           2.431           1.713
       192      4.172           4.260           4.522           4.343           2.332           1.712
       193      4.006           4.093           4.338           4.169           2.711           1.912
       194      4.084           4.164           4.435           4.264           2.357           1.740
       195      3.955           4.043           4.342           4.153           2.193           1.592
       196      4.256           4.336           4.621           4.443           2.276           1.629
       197      4.262           4.344           4.627           4.435           2.436           1.704
       198      3.902           3.980           4.297           4.082           2.386           1.462
       199      3.625           3.709           4.099           3.841           2.368           1.712
       200      3.860           3.938           4.274           4.040           2.405           1.649
       201      3.858           3.940           4.245           4.021           2.470           1.530
       202      3.948           4.040           4.321           4.128           2.263           1.606
       203      3.969           4.039           4.412           4.188           2.486           1.491
       204      3.980           4.054           4.420           4.194           2.350           1.623
       205      3.934           3.995           4.338           4.119           2.516           1.710
       206      3.765           3.856           4.213           3.991           2.316           1.727
       207      3.560           3.646           4.072           3.819           2.422           1.565
       208      3.743           3.827           4.201           3.971           2.574           1.524
       209      3.859           3.928           4.340           4.093           2.358           1.541
       210      3.853           3.929           4.328           4.089           2.571           1.954
       211      3.900           3.983           4.313           4.117           2.389           1.760
       212      3.866           3.967           4.256           4.074           2.202           1.330
       213      4.007           4.100           4.378           4.204           2.458           1.844
       214      4.128           4.225           4.463           4.300           2.901           2.038
       215      3.800           3.893           4.216           4.005           2.631           1.777
       216      3.891           3.992           4.300           4.107           2.433           1.568
       217      3.992           4.079           4.428           4.219           2.568           1.785
