  # frame#    Prot_CA   Prot_Backbone  Prot_Sidechain  Prot_All_Heavy Lig_wrt_Protein  Lig_wrt_Ligand
         0      0.000           0.000           0.000           0.000           0.000           0.000
         1      2.605           2.628           3.073           2.803           3.156           2.141
         2      3.237           3.245           3.814           3.488           3.778           2.043
         3      3.778           3.781           4.378           4.046           3.470           2.049
         4      4.346           4.342           4.900           4.585           3.475           1.993
         5      4.797           4.782           5.359           5.045           3.769           1.696
         6      5.077           5.056           5.679           5.346           4.557           1.909
         7      5.412           5.389           6.054           5.700           3.952           1.911
         8      5.829           5.806           6.422           6.096           3.372           1.785
         9      6.249           6.227           6.789           6.493           4.024           1.917
        10      6.777           6.755           7.259           7.003           4.972           1.785
        11      7.049           7.027           7.524           7.270           4.669           1.512
        12      7.242           7.221           7.701           7.458           4.668           2.020
        13      7.633           7.615           8.064           7.837           4.463           1.632
        14      7.953           7.925           8.361           8.140           4.350           1.974
        15      8.203           8.173           8.589           8.382           4.689           2.090
        16      8.258           8.231           8.676           8.451           3.510           1.601
        17      8.539           8.503           8.952           8.723           4.021           1.515
        18      8.636           8.600           9.016           8.804           4.140           1.677
        19      8.905           8.866           9.281           9.076           3.966           2.095
        20      8.773           8.722           9.169           8.944           4.105           2.254
        21      8.950           8.902           9.369           9.135           3.803           2.066
        22      9.106           9.064           9.496           9.284           3.918           2.220
        23      8.963           8.924           9.356           9.155           3.597           2.024
        24      8.943           8.915           9.372           9.156           3.498           1.763
        25      9.097           9.065           9.574           9.331           3.972           2.134
        26      9.171           9.134           9.609           9.380           3.745           2.089
        27      9.365           9.311           9.743           9.534           3.280           1.893
        28      9.442           9.367           9.834           9.610           3.135           1.807
        29      9.469           9.374           9.866           9.633           3.421           1.719
        30      9.564           9.484           9.972           9.734           3.403           1.785
        31      9.811           9.728          10.171           9.952           4.228           2.141
        32     10.014           9.942          10.383          10.168           4.048           1.861
        33     10.247          10.178          10.612          10.398           4.491           1.910
        34     10.570          10.497          10.942          10.720           4.047           1.858
        35     10.595          10.526          10.960          10.748           4.529           2.165
        36     10.741          10.672          11.079          10.875           4.225           1.917
        37     10.738          10.679          11.062          10.867           3.955           1.708
        38     10.588          10.527          10.924          10.727           4.533           1.999
        39     10.621          10.555          10.973          10.761           3.828           2.028
        40     10.721          10.668          11.037          10.852           3.865           1.772
        41     11.013          10.953          11.346          11.147           4.307           2.346
        42     11.135          11.065          11.456          11.264           3.994           2.064
        43     11.092          11.017          11.431          11.231           3.651           1.699
        44     11.227          11.159          11.568          11.373           3.985           1.964
        45     11.200          11.135          11.526          11.331           3.280           1.720
        46     11.256          11.193          11.601          11.399           3.414           1.829
        47     11.430          11.363          11.765          11.570           4.055           1.929
        48     11.514          11.451          11.838          11.646           4.053           2.021
        49     11.689          11.621          12.000          11.813           4.134           2.308
        50     11.773          11.710          12.079          11.890           3.934           2.268
        51     11.553          11.487          11.867          11.675           4.207           1.846
        52     11.858          11.787          12.116          11.950           3.830           1.987
        53     11.840          11.772          12.093          11.931           4.266           1.945
        54     12.019          11.947          12.265          12.101           4.032           1.956
        55     12.158          12.095          12.386          12.242           4.909           1.647
        56     11.859          11.789          12.122          11.957           5.089           1.994
        57     12.312          12.246          12.494          12.376           4.607           2.150
        58     12.228          12.165          12.453          12.310           4.625           2.021
        59     12.280          12.217          12.509          12.370           4.650           2.053
        60     12.245          12.176          12.478          12.332           4.926           2.112
        61     12.156          12.087          12.387          12.250           4.758           2.201
        62     12.102          12.041          12.286          12.174           4.774           2.171
        63     12.226          12.169          12.405          12.303           4.677           2.227
        64     12.152          12.082          12.359          12.240           4.816           2.130
        65     12.265          12.196          12.488          12.358           4.875           2.111
        66     12.213          12.143          12.401          12.281           5.160           2.226
        67     12.256          12.186          12.435          12.325           5.131           2.219
        68     12.161          12.083          12.414          12.257           5.129           2.544
        69     12.298          12.225          12.522          12.381           4.482           2.235
        70     12.114          12.052          12.385          12.226           4.479           2.297
        71     12.375          12.313          12.608          12.458           4.347           2.305
        72     12.606          12.538          12.789          12.666           4.663           2.398
        73     12.690          12.622          12.850          12.740           4.773           2.234
        74     12.733          12.654          12.875          12.765           4.740           2.220
        75     12.680          12.604          12.798          12.706           5.034           2.304
        76     12.764          12.692          12.907          12.803           4.816           2.385
        77     13.013          12.952          13.111          13.034           4.700           2.240
        78     13.024          12.961          13.136          13.057           3.995           2.509
        79     13.181          13.115          13.243          13.189           4.468           2.488
        80     13.172          13.098          13.241          13.189           4.465           2.189
        81     13.395          13.319          13.492          13.426           5.261           2.382
        82     13.433          13.361          13.541          13.478           5.616           2.727
        83     13.570          13.502          13.653          13.599           4.882           2.316
        84     13.577          13.506          13.672          13.609           5.196           2.677
        85     13.714          13.638          13.842          13.767           4.299           2.180
        86     13.727          13.651          13.865          13.775           4.365           2.339
        87     13.949          13.876          14.040          13.981           4.753           2.212
        88     14.297          14.230          14.331          14.304           4.825           2.246
        89     14.435          14.370          14.452          14.440           5.049           2.294
        90     14.461          14.398          14.467          14.465           5.450           2.433
        91     14.612          14.555          14.610          14.613           5.743           2.773
        92     14.861          14.802          14.861          14.865           5.531           2.866
        93     14.648          14.590          14.650          14.640           5.428           2.591
        94     14.595          14.531          14.625          14.600           4.930           2.541
        95     14.681          14.616          14.677          14.667           5.300           2.614
        96     14.935          14.875          14.901          14.904           5.339           2.458
        97     14.883          14.819          14.829          14.848           5.291           2.614
        98     15.011          14.947          14.949          14.970           5.171           2.659
        99     15.137          15.080          15.047          15.085           5.554           2.728
       100     15.119          15.063          15.043          15.071           5.380           2.662
